month,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2004-04,high,245500.0,120000.0,525000.0,195000.0,318000.0,2600.44,1785.7142857142858,4277.108433734939,2352.9411764705883,2847.131681877445
2004-05,high,243000.0,60000.0,508000.0,190916.0,305750.0,2565.3955808980754,1608.695652173913,4227.722772277228,2338.29185520362,2840.4275808936827
2004-06,high,240000.0,85000.0,495000.0,190000.0,294166.0,2563.21829803719,1650.485436893204,4512.195121951219,2332.943925233645,2833.3333333333335
2004-07,high,234000.0,103800.0,556000.0,189916.0,297200.0,2556.1111111111113,1068.3229813664595,4419.354838709677,2315.988408596957,2821.3366336633662
2004-08,high,237250.0,104000.0,550000.0,185000.0,300000.0,2524.821384577482,1358.0246913580247,4365.8536585365855,2329.210526315789,2789.2945544554455
2004-09,high,238000.0,70000.0,610000.0,188000.0,300000.0,2546.5144847818115,1673.9130434782608,4173.553719008264,2347.604259094942,2843.4873949579833
2004-10,high,241500.0,75000.0,510000.0,197000.0,301666.0,2508.4745762711864,1663.4615384615386,4208.333333333333,2310.169902912621,2792.8473881870946
2004-11,high,245000.0,55000.0,615000.0,192000.0,305000.0,2567.5675675675675,1538.4615384615386,4100.0,2314.0495867768595,2876.1061946902655
2004-12,high,235000.0,100000.0,510000.0,188200.0,295000.0,2527.736263736264,1663.4615384615386,4609.756097560976,2308.823529411765,2841.3248337028826
2005-01,high,240000.0,92000.0,536000.0,193000.0,295000.0,2538.4615384615386,1461.5384615384614,4666.666666666667,2325.0,2800.0
2005-02,high,245000.0,100000.0,558000.0,200000.0,310000.0,2547.951505016722,1120.0,4239.583333333333,2327.8814359943317,2872.2899941314554
2005-03,high,242000.0,72000.0,525000.0,196500.0,295000.0,2544.5544554455446,1730.7692307692307,4423.076923076923,2330.3377998876676,2837.1881496881497
2005-04,high,243800.0,65000.0,635000.0,195000.0,305500.0,2523.809523809524,1691.1764705882354,4518.0722891566265,2305.8823529411766,2793.478260869565
2005-05,high,235000.0,115000.0,495000.0,185000.0,295000.0,2500.0,1694.8051948051948,4120.765217391305,2310.6796116504856,2785.714285714286
