,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
324,2017-01,405000.0,205000.0,1108000.0,333888.0,482000.0,4294.478527607362,2868.8524590163934,10552.380952380952,3845.2380952380954,4852.941176470588
325,2017-02,415000.0,210000.0,1180000.0,338000.0,515000.0,4321.6783216783215,2760.6837606837607,9833.333333333334,3825.3968253968255,5000.0
326,2017-03,415000.0,200000.0,1116000.0,340000.0,510944.0,4330.985915492958,2611.9402985074626,10582.010476190477,3848.076923076923,5048.310306198656
327,2017-04,408000.0,200000.0,1040000.0,340000.0,506694.0,4298.507462686567,2738.095238095238,9663.157894736842,3800.0,4981.32134209616
328,2017-05,410000.0,205000.0,1080000.0,338000.0,508000.0,4270.473480999797,2777.777777777778,10285.714285714286,3831.9897267603624,4949.0327380952385
329,2017-06,415000.0,200000.0,1080000.0,345000.0,510000.0,4293.478260869565,2809.9173553719006,10404.255319148937,3823.852617970265,5053.763440860215
330,2017-07,405000.0,175000.0,1160000.0,335000.0,495000.0,4243.163340724316,2913.4615384615386,9680.851063829787,3818.181818181818,4904.7769985974755
331,2017-08,415000.0,190000.0,1028000.0,335000.0,510000.0,4280.195905140668,2730.769230769231,9686.967741935483,3818.181818181818,4978.723404255319
332,2017-09,418000.0,190000.0,1055000.0,345000.0,520000.0,4277.777777777777,2636.3636363636365,10395.833333333334,3773.8445022771634,5043.670642554829
333,2017-10,410000.0,186000.0,1050000.0,336000.0,520000.0,4269.2307692307695,2788.4615384615386,9892.47311827957,3779.310344827586,5000.0
334,2017-11,410000.0,185000.0,1138000.0,330000.0,520000.0,4253.731343283582,2836.5384615384614,10635.514018691589,3772.7272727272725,4945.20425226947
335,2017-12,418000.0,197000.0,1053888.0,338000.0,520000.0,4252.42718446602,2806.122448979592,9548.387096774193,3761.904761904762,4914.529914529914
336,2018-01,415000.0,190000.0,1000000.0,331750.0,525000.0,4285.714285714285,2592.5925925925926,9042.553191489362,3770.4918032786886,5000.0
337,2018-02,408000.0,195000.0,1130000.0,325000.0,521250.0,4244.68085106383,2581.6326530612246,10660.377358490567,3750.5702479338843,4891.888733052829
338,2018-03,418000.0,185000.0,1150000.0,340000.0,540000.0,4239.130434782609,2635.438016528926,10700.934579439252,3741.935483870968,5040.0
339,2018-04,410000.0,170000.0,1080000.0,330000.0,524250.0,4235.172672672673,2656.25,10217.391304347826,3750.0,4939.488282576701
340,2018-05,412000.0,180000.0,1080000.0,335000.0,530000.0,4230.7692307692305,2439.0243902439024,10462.36559139785,3720.9302325581393,4895.522388059701
341,2018-06,410000.0,175000.0,1120088.0,330000.0,510000.0,4207.920792079208,2613.6363636363635,10708.333333333334,3688.233926287641,4894.569704668149
342,2018-07,415000.0,188000.0,1150000.0,338000.0,520000.0,4211.382113821138,2448.9795918367345,10752.68817204301,3727.2727272727275,4917.011019283747
343,2018-08,405000.0,168000.0,1160888.0,328000.0,520000.0,4232.876712328767,2588.235294117647,10206.896551724138,3681.818181818182,4915.7522123893805
344,2018-09,400000.0,160000.0,1185000.0,320000.0,500000.0,4179.104477611941,2563.4920634920636,10946.236559139785,3658.5365853658536,4784.94623655914
345,2018-10,398500.0,185000.0,1168000.0,320000.0,495000.0,4146.087398373984,2590.6938775510203,11018.867924528302,3636.3636363636365,4860.439068100359
346,2018-11,395500.0,168000.0,1050000.0,323000.0,490000.0,4165.422885572139,2558.5585585585586,10966.173913043478,3656.1145883485797,4796.320080410989
347,2018-12,395000.0,190000.0,1150000.0,318000.0,500000.0,4177.777777777777,2500.0,10869.565217391304,3674.5725317153892,4829.150860811205
348,2019-01,395000.0,172000.0,1185000.0,320000.0,500000.0,4135.338345864661,2598.901098901099,10728.971962616823,3623.2216708023157,4911.011904761905
349,2019-02,393000.0,180000.0,1035000.0,316000.0,500000.0,4175.824175824176,2531.8688524590166,10108.695652173914,3649.662162162162,4837.394810659186
350,2019-03,400000.0,165000.0,1145000.0,320000.0,510000.0,4193.548387096775,2459.0163934426228,10588.785046728972,3701.492537313433,4945.652173913043
351,2019-04,400000.0,173268.0,1200000.0,320000.0,510000.0,4153.846153846154,2504.587155963303,10714.285714285714,3679.789775441949,4830.696323473209
352,2019-05,400000.0,170000.0,1170000.0,322000.0,509700.0,4166.666666666667,2207.7922077922076,11075.268817204302,3656.716417910448,4891.304347826087
353,2019-06,400000.0,176000.0,1188000.0,320000.0,510000.0,4130.434782608696,2307.6923076923076,11207.547169811322,3641.786824992932,4853.59477124183
354,2019-07,405000.0,160000.0,1205000.0,320000.0,510000.0,4165.3005464480875,2682.9268292682927,11808.510638297872,3676.470588235294,4880.252100840336
355,2019-08,405000.0,172000.0,1200000.0,325000.0,510000.0,4205.012453300125,2539.6825396825398,11413.04347826087,3666.6666666666665,4920.85830479452
356,2019-09,400000.0,165000.0,1040000.0,320000.0,510000.0,4152.358142962417,2347.8260869565215,10947.368421052632,3666.6666666666665,4891.005733397038
357,2019-10,400444.0,150000.0,1100000.0,320000.0,510000.0,4194.988479262673,2577.319587628866,10867.816091954022,3701.492537313433,4893.617021276596
358,2019-11,405000.0,178000.0,1080000.0,326250.0,511750.0,4212.187889077532,2509.6521739130435,11242.105263157895,3718.0434782608695,5000.0
359,2019-12,405000.0,178000.0,1056800.0,320000.0,510000.0,4193.548387096775,2355.371900826446,11129.032258064517,3714.5126050420167,4945.20425226947
360,2020-01,400000.0,150000.0,1025000.0,325000.0,508000.0,4201.375,2357.723577235772,11290.322580645161,3708.91438658429,4926.454683106208
361,2020-02,408000.0,140000.0,1100000.0,330000.0,518000.0,4239.130434782609,2089.5522388059703,11022.988505747126,3731.3432835820895,5000.0
362,2020-03,412000.0,160000.0,1232000.0,325000.0,520000.0,4253.731343283582,2422.222222222222,11514.018691588784,3742.8571428571427,4954.954954954955
363,2020-04,424000.0,190000.0,1010000.88,335000.0,520000.0,4233.141578779163,2372.8813559322034,10843.373493975903,3750.0,4847.098214285714
364,2020-05,430000.0,165000.0,1140000.0,335500.0,530000.0,4242.424242424242,2768.595041322314,10645.161290322581,3800.6849315068494,4925.442612942613
365,2020-06,405000.0,180000.0,1186888.0,323000.0,510000.0,4202.80062671367,2631.5789473684213,12762.236559139785,3718.213604577241,4922.742474916387
366,2020-07,413000.0,160000.0,1085000.0,325750.0,518000.0,4286.924939467312,2597.0149253731342,11542.553191489362,3769.230769230769,4972.283173175219
367,2020-08,425000.0,180000.0,1185000.0,342000.0,525000.0,4297.520661157025,2620.967741935484,11074.766355140187,3818.181818181818,5000.0
368,2020-09,431000.0,188000.0,1258000.0,350000.0,538000.0,4384.088514225501,2684.4262295081967,11757.009345794393,3881.8605307735743,5123.809523809524
369,2020-10,450000.0,182000.0,1208000.0,360000.0,563888.0,4516.129032258064,2788.4615384615386,11505.376344086022,3986.4864864864867,5297.52959341225
370,2020-11,446888.0,180000.0,1248000.0,368000.0,550000.0,4538.461538461538,2673.913043478261,11885.714285714286,4057.738669238187,5278.902316602316
371,2020-12,450500.0,195000.0,1218888.0,370000.0,565000.0,4576.597131681878,2336.448598130841,11020.521739130434,4075.839920948617,5268.817204301075
372,2021-01,460000.0,180000.0,1210000.0,375000.0,566500.0,4623.655913978495,2924.5283018867926,10747.12643678161,4122.137404580153,5398.230088495575
373,2021-02,460000.0,180000.0,1210000.0,375000.0,585000.0,4728.260869565217,2984.0,11016.129032258064,4166.666666666667,5486.2647492625365
374,2021-03,465000.0,190000.0,1220000.0,378000.0,578000.0,4765.95744680851,2679.6116504854367,11789.473684210527,4215.686274509804,5514.658204334366
375,2021-04,472000.0,205000.0,1250000.0,385000.0,590000.0,4807.692307692308,3074.074074074074,11451.612903225807,4285.714285714285,5575.221238938053
376,2021-05,480000.0,190000.0,1210000.0,400000.0,605000.0,4870.967741935484,2840.909090909091,11591.397849462366,4338.842975206611,5701.492537313433
377,2021-06,482000.0,205000.0,1268000.0,400000.0,600000.0,4879.784946236559,2967.032967032967,11614.583333333334,4351.971557853911,5652.173913043478
378,2021-07,480000.0,203000.0,1225000.0,400000.0,602500.0,4895.522388059701,3131.313131313131,11556.603773584906,4398.275862068966,5626.785714285714
379,2021-08,490000.0,205000.0,1280000.0,408000.0,605294.0,5000.0,2912.087912087912,11708.47311827957,4435.827041866849,5705.882352941177
380,2021-09,492000.0,220000.0,1295000.0,406375.0,610000.0,5000.0,3166.6666666666665,12903.225806451614,4479.4029850746265,5760.217391304348
381,2021-10,500000.0,230000.0,1260000.0,410000.0,615000.0,5032.258064516129,3170.731707317073,12021.27659574468,4537.473920718986,5778.233151183971
382,2021-11,503000.0,235000.0,1268000.0,420000.0,626541.0,5088.687787610619,3010.7526881720432,12043.010752688173,4603.955755530559,5847.826086956522
383,2021-12,505000.0,220000.0,1360000.0,418000.0,616000.0,5147.058823529412,3365.3846153846152,12037.383177570093,4656.7164179104475,5911.764705882353
384,2022-01,500000.0,200000.0,1338888.0,410000.0,618600.0,5133.939248983497,3333.3333333333335,12096.774193548386,4666.666666666667,5856.523329798515
385,2022-02,508000.0,225000.0,1308000.0,420000.0,628000.0,5149.253731343284,3428.5714285714284,12684.21052631579,4677.995391705069,5953.289712831698
386,2022-03,510000.0,200000.0,1388888.88,420000.0,626000.0,5223.880597014925,3418.803418803419,12980.269906542055,4711.538461538462,6018.313667649951
387,2022-04,520000.0,230000.0,1228000.0,430500.0,638972.0,5265.166733627963,3343.5114503816794,13204.301075268817,4782.608695652174,6042.11231884058
388,2022-05,520000.0,227000.0,1400000.0,428000.0,632416.0,5340.37456445993,3581.0810810810813,13063.829787234043,4791.200248756219,6148.648648648648
389,2022-06,530000.0,238000.0,1310000.0,440000.0,650000.0,5357.142857142857,3427.4193548387098,13310.344827586207,4824.045407636739,6171.313279530448
390,2022-07,530000.0,230000.0,1418000.0,435000.0,658000.0,5446.428571428572,3333.3333333333335,12903.225806451614,4906.542056074766,6236.559139784947
391,2022-08,522000.0,218888.0,1350000.0,430000.0,645000.0,5368.852459016393,3412.6984126984125,12395.833333333334,4890.086956521739,6147.540983606557
392,2022-09,538000.0,255000.0,1330000.0,440000.0,663600.0,5510.50790513834,3636.3636363636365,13096.774193548386,4970.2589991220375,6333.333333333333
393,2022-10,542750.0,230000.0,1370000.0,445000.0,660000.0,5555.555555555556,3407.079646017699,14731.182795698925,5000.0,6358.307453416149
394,2022-11,538000.0,223000.0,1345000.0,435000.0,650000.0,5512.2312093115015,3772.7272727272725,12037.037037037036,5000.0,6272.991305697873
395,2022-12,530000.0,235000.0,1300000.0,433916.0,630772.0,5588.067014147431,3794.6060606060605,13225.806451612903,5032.989737535192,6309.523809523809
396,2023-01,535000.0,230000.0,1340000.0,430000.0,650000.0,5591.617292078121,3403.5087719298244,12947.368421052632,5072.204968944099,6417.910447761194
397,2023-02,535800.0,238000.0,1340000.0,430000.0,640000.0,5565.217391304348,3796.296296296296,13723.404255319148,5065.190082644628,6370.37037037037
398,2023-03,543800.0,237000.0,1400000.0,440888.0,660000.0,5653.846153846154,3805.9701492537315,13207.547169811322,5079.207920792079,6545.454545454545
399,2023-04,550000.0,240000.0,1400000.0,450000.0,670000.0,5707.9646017699115,3572.6495726495727,14736.842105263158,5102.040816326531,6571.882352941177
400,2023-05,550000.0,217000.0,1370000.0,450000.0,660000.0,5671.641791044776,3644.0677966101694,13655.913978494624,5143.20054945055,6563.523433088651
401,2023-06,550000.0,252000.0,1500000.0,458000.0,660000.0,5699.300699300699,3750.0,12947.368421052632,5163.04347826087,6548.672566371682
402,2023-07,555000.0,235000.0,1380000.0,460000.0,671000.0,5706.521739130435,3911.2903225806454,13894.736842105263,5170.940170940171,6557.971014492754
403,2023-08,555000.0,150000.0,1480000.0,448000.0,670000.0,5772.727272727273,2238.805970149254,15000.0,5213.213747954174,6632.391624221845
404,2023-09,550000.0,228000.0,1450000.0,453000.0,668000.0,5740.731182795699,4000.0,14829.13829787234,5181.818181818182,6637.168141592921
405,2023-10,555000.0,229000.0,1450000.0,458000.0,658666.0,5806.451612903225,3709.6774193548385,14000.0,5250.0,6679.692061313201
406,2023-11,570000.0,278000.0,1180000.0,480000.0,683000.0,5882.35294117647,4066.6666666666665,11612.90322580645,5328.5192087155965,6691.176470588235
