,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
487,1991-10,low,2 ROOM,26000.0,19000.0,31000.0,22500.0,29500.0,644.4444444444445,413.04347826086956,688.8888888888889,545.0292397660819,666.6666666666666
488,1991-10,low,3 ROOM,45000.0,21000.0,107000.0,36000.0,47500.0,643.8356164383562,323.0769230769231,1486.111111111111,540.5405405405405,703.7037037037037
489,1991-10,low,4 ROOM,84000.0,44500.0,150000.0,70000.0,97350.0,872.9546517064049,529.7619047619048,1670.7317073170732,738.0952380952381,1011.783397325566
490,1991-10,low,5 ROOM,135000.0,77700.0,200000.0,110000.0,150000.0,1074.3801652892562,642.1487603305785,1652.892561983471,909.0909090909091,1166.6666666666667
491,1991-10,low,EXECUTIVE,206000.0,159600.0,255000.0,180000.0,217750.0,1366.6666666666665,1025.6410256410256,1746.5753424657535,1232.876712328767,1472.1939902783915
492,1991-10,mid,1 ROOM,10000.0,10000.0,10000.0,10000.0,10000.0,322.5806451612903,322.5806451612903,322.5806451612903,322.5806451612903,322.5806451612903
493,1991-10,mid,2 ROOM,21000.0,15000.0,33000.0,18500.0,29150.0,475.0,357.14285714285717,744.7368421052631,418.75,649.6855345911949
494,1991-10,mid,3 ROOM,45000.0,18000.0,79000.0,40000.0,49000.0,676.4705882352941,321.42857142857144,1083.3333333333333,597.0149253731344,702.7027027027027
495,1991-10,mid,4 ROOM,85000.0,54000.0,155000.0,70000.0,100000.0,901.51696129957,571.4285714285714,1576.0869565217392,763.0046583850932,1056.4715217774642
496,1991-10,mid,5 ROOM,137000.0,99000.0,205000.0,122500.0,161500.0,1102.5641025641025,811.4754098360655,1694.2148760330579,964.2883755588673,1232.5036075036073
497,1991-10,mid,EXECUTIVE,192500.0,160000.0,240000.0,180000.0,211250.0,1288.154413154413,1019.108280254777,1632.6530612244899,1218.596536572758,1403.608444482202
498,1991-10,very low,2 ROOM,19000.0,13500.0,19000.0,16250.0,19000.0,413.04347826086956,293.4782608695652,513.5135135135135,353.2608695652174,463.2784958871915
499,1991-10,very low,3 ROOM,42000.0,16600.0,105000.0,34000.0,47000.0,615.3846153846154,276.6666666666667,1045.125,521.1435378201311,701.4925373134329
500,1991-10,very low,4 ROOM,80000.0,45000.0,131500.0,70000.0,90000.0,825.6880733944954,542.1686746987951,1461.111111111111,760.8695652173913,981.3084112149533
501,1991-10,very low,5 ROOM,139000.0,90000.0,270000.0,110000.0,145000.0,1090.2255639097743,687.0229007633587,2213.1147540983607,886.4603481624758,1188.5245901639344
502,1991-10,very low,EXECUTIVE,197000.0,120000.0,288000.0,160000.0,220000.0,1298.7012987012986,845.0704225352113,1894.7368421052631,1066.6666666666667,1465.0928541657017
503,1991-11,high,1 ROOM,7000.0,7000.0,7000.0,7000.0,7000.0,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323
504,1991-11,high,2 ROOM,25000.0,14000.0,39500.0,18500.0,32375.0,566.2285136501516,297.8723404255319,877.7777777777778,400.5550416281221,742.7002583979328
505,1991-11,high,3 ROOM,46250.0,23000.0,88000.0,40000.0,53000.0,674.8039463698457,303.8961038961039,1148.6486486486488,583.3333333333334,738.3882705479452
506,1991-11,high,4 ROOM,80000.0,43000.0,150000.0,65000.0,97250.0,834.9358974358975,488.6363636363636,1646.341463414634,742.5595238095239,1057.0652173913043
507,1991-11,high,5 ROOM,144000.0,78000.0,225000.0,117500.0,171000.0,1176.4705882352941,650.0,1889.8305084745762,951.3242060374819,1411.0105580693817
508,1991-11,high,EXECUTIVE,213000.0,160000.0,293000.0,180000.0,227000.0,1422.5417439703156,1066.6666666666667,1797.5460122699387,1198.0132450331125,1547.5
509,1991-11,low,2 ROOM,17500.0,14000.0,22000.0,15000.0,18950.0,380.95238095238096,304.3478260869565,500.0,340.5797101449275,455.3571428571429
510,1991-11,low,3 ROOM,44750.0,17000.0,90000.0,38000.0,50875.0,643.8356164383562,303.030303030303,1343.2835820895523,572.8822105687777,701.4925373134329
511,1991-11,low,4 ROOM,82000.0,44600.0,150000.0,70000.0,94000.0,860.2150537634409,530.952380952381,1523.8095238095239,731.7073170731708,1011.9047619047619
512,1991-11,low,5 ROOM,136500.0,78000.0,215000.0,109750.0,151250.0,1023.1746599856835,644.6280991735537,1776.8595041322315,917.5755317707628,1238.6797694284326
513,1991-11,low,EXECUTIVE,183150.0,150000.0,280000.0,162500.0,218750.0,1254.4520547945206,1027.3972602739725,1917.8082191780823,1096.0457101396698,1468.3098591549297
514,1991-11,mid,1 ROOM,9500.0,9500.0,10220.0,9500.0,9860.0,327.58620689655174,327.58620689655174,352.41379310344826,327.58620689655174,340.0
515,1991-11,mid,2 ROOM,17950.0,15000.0,39500.0,16500.0,24050.0,385.84643848288624,333.3333333333333,731.4814814814815,360.5072463768116,484.46611505122144
516,1991-11,mid,3 ROOM,45000.0,18000.0,65000.0,38500.0,50000.0,670.7317073170732,321.42857142857144,1033.3333333333333,568.1974741676235,701.4925373134329
517,1991-11,mid,4 ROOM,77500.0,43000.0,135000.0,65000.0,98500.0,824.8299319727892,524.390243902439,1285.7142857142858,747.8448275862069,959.2490842490843
518,1991-11,mid,5 ROOM,140000.0,90000.0,245000.0,125000.0,170000.0,1138.4615384615386,671.8518518518518,1750.0,954.1984732824427,1285.7142857142858
519,1991-11,mid,EXECUTIVE,203000.0,159000.0,237000.0,195000.0,204000.0,1386.986301369863,1059.6026490066224,1623.2876712328766,1378.3783783783783,1397.2602739726028
520,1991-11,very low,1 ROOM,7300.0,6700.0,8900.0,7150.0,7700.0,256.2192118226601,216.1290322580645,306.8965517241379,242.82536151279197,272.25985221674875
521,1991-11,very low,2 ROOM,19000.0,14000.0,31000.0,18250.0,21350.0,415.2173913043478,350.0,688.8888888888889,405.0343249427917,496.66666666666663
522,1991-11,very low,3 ROOM,43000.0,17000.0,73000.0,37000.0,48000.0,635.1351351351351,298.2456140350877,1015.625,547.945205479452,701.4925373134329
523,1991-11,very low,4 ROOM,72000.0,47000.0,130000.0,64750.0,90000.0,790.4761904761905,544.943820224719,1290.3225806451612,714.2857142857143,959.5298926928973
524,1991-11,very low,5 ROOM,128000.0,78000.0,197000.0,114900.0,158000.0,1057.8512396694214,619.047619047619,1437.956204379562,913.3761861034588,1212.9886652787418
525,1991-11,very low,EXECUTIVE,196500.0,145000.0,247000.0,166000.0,211000.0,1282.8910220214568,993.1506849315068,1715.2777777777778,1091.9857876036322,1376.2501689417488
526,1991-12,high,1 ROOM,8000.0,8000.0,8000.0,8000.0,8000.0,275.86206896551727,275.86206896551727,275.86206896551727,275.86206896551727,275.86206896551727
527,1991-12,high,2 ROOM,25000.0,15000.0,41000.0,18625.0,30500.0,590.2777777777778,326.0869565217391,953.4883720930233,380.32608695652175,648.4276729559749
528,1991-12,high,3 ROOM,45000.0,23200.0,81000.0,40000.0,50000.0,671.6417910447761,322.22222222222223,1372.8813559322034,588.2352941176471,712.3287671232877
529,1991-12,high,4 ROOM,76000.0,50000.0,148000.0,65000.0,92000.0,811.76678802589,536.0824742268042,1456.5217391304348,727.1006350757206,982.9545454545455
530,1991-12,high,5 ROOM,145000.0,80000.0,233000.0,125000.0,168000.0,1186.4406779661017,674.6031746031746,1925.6198347107438,1026.3317191283293,1322.314049586777
531,1991-12,high,EXECUTIVE,170000.0,150000.0,272000.0,160000.0,207500.0,1149.5676673467406,1000.0,1825.503355704698,1077.3671022015392,1431.7480223808607
532,1991-12,low,1 ROOM,7000.0,7000.0,7000.0,7000.0,7000.0,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323
533,1991-12,low,2 ROOM,16000.0,15000.0,19000.0,15500.0,17500.0,347.82608695652175,300.0,475.0,323.9130434782609,411.4130434782609
534,1991-12,low,3 ROOM,45000.0,20000.0,82000.0,40000.0,51000.0,670.7317073170732,323.0769230769231,1044.7761194029852,588.2352941176471,708.6247086247085
535,1991-12,low,4 ROOM,76000.0,45000.0,140000.0,60500.0,90000.0,815.2173913043479,535.7142857142857,1346.1538461538462,685.0439204808138,975.9001161440185
536,1991-12,low,5 ROOM,128500.0,80000.0,208000.0,109925.0,148750.0,1075.8072497834962,610.6870229007634,1719.0082644628098,910.7765151515152,1177.9743501660369
537,1991-12,low,EXECUTIVE,210000.0,160000.0,250000.0,170000.0,213000.0,1400.0,1066.6666666666667,1689.1891891891892,1164.3835616438357,1468.9655172413793
538,1991-12,mid,2 ROOM,19000.0,13500.0,30000.0,17200.0,19000.0,413.04347826086956,322.9166666666667,576.9230769230769,367.8240740740741,413.04347826086956
539,1991-12,mid,3 ROOM,45000.0,17000.0,82000.0,35000.0,50000.0,659.016393442623,283.3333333333333,1012.3456790123457,566.0377358490566,716.2162162162163
540,1991-12,mid,4 ROOM,76000.0,46500.0,149000.0,67750.0,90000.0,788.8628225706877,534.4827586206897,1795.1807228915663,754.7335203366059,1005.1401257202724
541,1991-12,mid,5 ROOM,138000.0,86000.0,232000.0,110000.0,170000.0,1140.495867768595,767.8571428571429,1793.388429752066,913.0045460807273,1263.9579878385848
542,1991-12,mid,EXECUTIVE,213500.0,115000.0,252500.0,195000.0,227250.0,1442.5114155251142,787.6712328767123,1729.4520547945206,1300.0,1551.150462440785
543,1991-12,very low,1 ROOM,8000.0,8000.0,10400.0,8000.0,9200.0,258.06451612903226,258.06451612903226,358.62068965517244,258.06451612903226,308.3426028921024
544,1991-12,very low,2 ROOM,18900.0,13600.0,19000.0,18000.0,19000.0,428.57142857142856,295.6521739130435,500.0,380.0,472.5
545,1991-12,very low,3 ROOM,43000.0,16600.0,110000.0,35000.0,50000.0,625.8333333333333,291.2280701754386,1169.4915254237287,521.0079738294827,701.4925373134329
546,1991-12,very low,4 ROOM,75000.0,48000.0,150000.0,67750.0,88875.0,794.4139194139194,545.4545454545455,1488.095238095238,737.6373626373627,944.8260073260074
547,1991-12,very low,5 ROOM,131500.0,84000.0,212000.0,102250.0,171500.0,1082.6107573499526,750.0,1752.0661157024792,843.1953664815065,1310.7435597189694
548,1991-12,very low,EXECUTIVE,185000.0,160000.0,245000.0,170500.0,216000.0,1208.0536912751677,1059.2105263157894,1622.5165562913908,1140.89392342817,1383.5403726708073
549,1992-01,high,2 ROOM,21000.0,13500.0,40300.0,17250.0,30650.0,437.5,329.2682926829268,760.377358490566,383.3841463414634,598.9386792452831
550,1992-01,high,3 ROOM,45500.0,19000.0,86000.0,38000.0,52000.0,675.6756756756756,319.44444444444446,1457.6271186440679,558.8235294117648,756.2355212355212
551,1992-01,high,4 ROOM,80000.0,47000.0,160000.0,70000.0,97000.0,869.5652173913044,522.2222222222222,1686.7469879518073,761.9047619047619,1011.9047619047619
552,1992-01,high,5 ROOM,140000.0,85000.0,223000.0,115000.0,160000.0,1154.1984732824428,708.3333333333334,1858.3333333333333,954.8872180451128,1363.6363636363637
553,1992-01,high,EXECUTIVE,188000.0,160000.0,275000.0,180000.0,212500.0,1275.6947087933004,1045.4545454545455,1883.5616438356165,1220.3943739658025,1485.8672583445882
554,1992-01,low,1 ROOM,10000.0,7500.0,10500.0,8750.0,10250.0,322.5806451612903,241.93548387096774,338.7096774193548,282.258064516129,330.64516129032256
555,1992-01,low,2 ROOM,26000.0,21400.0,29000.0,23700.0,27500.0,445.8333333333333,406.25,644.4444444444445,426.04166666666663,545.1388888888889
556,1992-01,low,3 ROOM,45500.0,23000.0,75000.0,39000.0,50000.0,657.8947368421053,348.4848484848485,1071.4285714285713,588.2352941176471,701.4925373134329
557,1992-01,low,4 ROOM,81000.0,35000.0,130000.0,67500.0,100000.0,862.7998345740282,397.72727272727275,1365.5913978494623,731.5761867296093,1040.0815217391305
558,1992-01,low,5 ROOM,139000.0,90700.0,200000.0,117500.0,160000.0,1082.089552238806,681.9548872180451,1652.892561983471,925.6198347107438,1202.0202020202019
559,1992-01,low,EXECUTIVE,200000.0,140000.0,251000.0,168750.0,210500.0,1359.080055863405,933.3333333333334,1684.5637583892617,1180.4215705190045,1407.394366197183
560,1992-01,mid,1 ROOM,8150.0,7300.0,12000.0,7675.0,9375.0,262.9032258064516,235.48387096774192,413.7931034482759,247.58064516129033,309.0934371523915
561,1992-01,mid,2 ROOM,19000.0,15000.0,26000.0,16750.0,19000.0,432.712215320911,347.82608695652175,684.2105263157895,384.5108695652174,488.0952380952381
562,1992-01,mid,3 ROOM,46000.0,21000.0,79000.0,40000.0,53000.0,677.9661016949152,267.4418604651163,1060.6060606060605,588.2352941176471,743.2432432432432
563,1992-01,mid,4 ROOM,82000.0,47000.0,134000.0,70300.0,91000.0,892.8571428571429,509.09090909090907,1500.0,768.3110367892978,1028.877238968982
564,1992-01,mid,5 ROOM,131500.0,62000.0,200000.0,126225.0,168750.0,1086.700465310091,543.859649122807,1652.892561983471,958.8124723573641,1331.8045797553996
565,1992-01,mid,EXECUTIVE,190000.0,160000.0,240000.0,180000.0,204500.0,1266.6666666666667,1038.9610389610389,1621.6216216216217,1213.2075471698113,1415.4133537695182
566,1992-01,very low,1 ROOM,10000.0,9500.0,10500.0,9750.0,10250.0,351.2931034482759,327.58620689655174,375.0,339.43965517241384,363.1465517241379
567,1992-01,very low,2 ROOM,22250.0,17400.0,30000.0,18875.0,25500.0,509.2391304347826,378.2608695652174,666.6666666666666,444.3928950159067,552.1541950113378
568,1992-01,very low,3 ROOM,45000.0,17000.0,74000.0,35000.0,50000.0,628.0395773939292,288.135593220339,1148.4375,514.7058823529412,703.083365055196
569,1992-01,very low,4 ROOM,81900.0,45000.0,170000.0,65000.0,88000.0,818.1818181818181,522.2222222222222,1663.0434782608695,738.0952380952381,952.3809523809524
570,1992-01,very low,5 ROOM,120000.0,80000.0,174000.0,104390.0,135900.0,991.7355371900826,661.1570247933885,1438.01652892562,842.6450689565443,1118.6356862213793
571,1992-01,very low,EXECUTIVE,202000.0,160000.0,240000.0,170000.0,210000.0,1322.5806451612902,1038.9610389610389,1608.3916083916083,1164.3835616438357,1418.7214611872146
572,1992-02,high,2 ROOM,19500.0,16000.0,44500.0,19000.0,20225.0,427.17391304347825,320.0,1034.8837209302326,403.2608695652174,466.57608695652175
573,1992-02,high,3 ROOM,47000.0,16600.0,102000.0,38000.0,57000.0,691.1764705882352,230.55555555555554,1552.6315789473683,579.7101449275362,780.8219178082192
574,1992-02,high,4 ROOM,78250.0,45000.0,178000.0,64900.0,93000.0,831.66897827092,454.54545454545456,1695.2380952380952,726.7857142857143,1021.978021978022
575,1992-02,high,5 ROOM,138800.0,65000.0,225000.0,110000.0,159500.0,1080.0,515.8730158730159,1717.557251908397,924.4350282485875,1324.7162673392181
576,1992-02,high,EXECUTIVE,200000.0,157000.0,220000.0,170000.0,210000.0,1378.3783783783783,1059.6026490066224,1527.7777777777778,1125.8278145695365,1418.918918918919
577,1992-02,low,1 ROOM,9750.0,7500.0,10400.0,9000.0,10100.0,325.08342602892105,258.62068965517244,358.62068965517244,306.5906562847608,335.3448275862069
578,1992-02,low,2 ROOM,19000.0,14000.0,39500.0,17875.0,21250.0,433.5897435897436,297.8723404255319,877.7777777777778,374.25531914893617,524.2338961851158
579,1992-02,low,3 ROOM,45000.0,22000.0,84000.0,38000.0,52525.0,671.6417910447761,370.96774193548384,1135.1351351351352,560.9086918349429,752.5684931506848
580,1992-02,low,4 ROOM,82000.0,53000.0,150000.0,66000.0,93900.0,836.5384615384615,593.4065934065934,1442.3076923076924,750.0,956.959706959707
581,1992-02,low,5 ROOM,127000.0,90000.0,220000.0,110000.0,142000.0,984.8484848484849,714.2857142857143,1818.1818181818182,894.3089430894308,1213.6752136752136
582,1992-02,low,EXECUTIVE,214500.0,160000.0,270000.0,180135.0,234376.0,1439.7747747747749,1081.081081081081,1824.3243243243244,1200.0,1565.8400000000001
583,1992-02,mid,1 ROOM,10000.0,10000.0,10000.0,10000.0,10000.0,344.82758620689657,344.82758620689657,344.82758620689657,344.82758620689657,344.82758620689657
584,1992-02,mid,2 ROOM,19000.0,13500.0,27000.0,17475.0,22625.0,419.02173913043475,293.4782608695652,675.0,411.4130434782609,486.9791666666667
585,1992-02,mid,3 ROOM,47000.0,19000.0,98000.0,36500.0,52000.0,677.9661016949152,315.06849315068496,1324.3243243243244,555.531167690957,735.2941176470588
586,1992-02,mid,4 ROOM,85000.0,45000.0,162500.0,70000.0,100000.0,876.4536434439347,509.8901098901099,1593.4065934065934,771.2173579109063,1062.5
587,1992-02,mid,5 ROOM,136500.0,90000.0,198000.0,114000.0,168450.0,1049.043062200957,687.1212121212121,1636.3636363636363,927.0584247504005,1305.187429004165
588,1992-02,mid,EXECUTIVE,214900.0,145180.0,255000.0,175000.0,227250.0,1452.027027027027,994.3835616438356,1734.6938775510205,1173.972602739726,1527.418560945051
589,1992-02,very low,1 ROOM,8000.0,8000.0,8000.0,8000.0,8000.0,258.06451612903226,258.06451612903226,258.06451612903226,258.06451612903226,258.06451612903226
590,1992-02,very low,2 ROOM,19900.0,18900.0,31000.0,19400.0,25450.0,450.0,432.60869565217394,688.8888888888889,441.304347826087,569.4444444444445
591,1992-02,very low,3 ROOM,45000.0,16800.0,113000.0,35000.0,50000.0,656.7164179104477,270.96774193548384,1281.25,537.3134328358209,714.2857142857143
592,1992-02,very low,4 ROOM,80000.0,56000.0,147000.0,64000.0,88340.0,812.7659574468086,581.6326530612245,1413.4615384615386,738.0952380952381,954.9549549549549
593,1992-02,very low,5 ROOM,130000.0,95000.0,193000.0,109200.0,159750.0,1037.190082644628,778.688524590164,1621.8487394957983,896.9414713453461,1212.8456979806847
594,1992-02,very low,EXECUTIVE,200000.0,155000.0,250000.0,182500.0,226250.0,1355.9477845192132,1033.3333333333333,1633.986928104575,1237.574046649389,1516.9936446532192
595,1992-03,high,1 ROOM,7000.0,7000.0,7000.0,7000.0,7000.0,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323,225.80645161290323
596,1992-03,high,2 ROOM,20000.0,19000.0,30000.0,19500.0,25000.0,434.7826086956522,422.22222222222223,697.6744186046511,428.5024154589372,566.2285136501516
597,1992-03,high,3 ROOM,45500.0,21000.0,100500.0,37000.0,52750.0,677.9661016949152,323.0769230769231,1395.8333333333333,555.531167690957,770.7283554741182
598,1992-03,high,4 ROOM,83000.0,50000.0,152000.0,70000.0,96650.0,880.4206546142029,561.2244897959183,1464.2857142857142,761.1283643892339,1060.7142857142858
599,1992-03,high,5 ROOM,150000.0,85000.0,260000.0,125580.0,180000.0,1219.5121951219512,726.4957264957264,1984.7328244274809,1072.750582750583,1420.8333333333335
600,1992-03,high,EXECUTIVE,216000.0,146000.0,280000.0,178000.0,227000.0,1400.0,973.3333333333334,1879.1946308724832,1202.7027027027027,1528.1690140845071
601,1992-03,low,2 ROOM,23000.0,18000.0,30000.0,21000.0,26000.0,468.75,420.0,666.6666666666666,450.0,575.0
602,1992-03,low,3 ROOM,45000.0,22000.0,93000.0,38250.0,55500.0,677.9661016949152,353.84615384615387,1322.0338983050847,581.081081081081,746.4676616915423
603,1992-03,low,4 ROOM,80000.0,47000.0,179000.0,65000.0,93600.0,825.2336448598131,520.0,1721.1538461538462,737.5392464678179,1000.0
604,1992-03,low,5 ROOM,141000.0,85000.0,225000.0,115000.0,178250.0,1180.2578114053524,726.4957264957264,1768.90756302521,909.0909090909091,1413.4808853118714
605,1992-03,low,EXECUTIVE,207000.0,150000.0,272000.0,170000.0,223150.0,1427.5862068965516,1063.8297872340424,1863.013698630137,1198.5915492957747,1504.8326472167532
606,1992-03,mid,1 ROOM,11000.0,11000.0,11000.0,11000.0,11000.0,379.3103448275862,379.3103448275862,379.3103448275862,379.3103448275862,379.3103448275862
607,1992-03,mid,2 ROOM,19000.0,13500.0,23500.0,18000.0,19000.0,413.04347826086956,293.4782608695652,522.2222222222222,360.0,487.1794871794872
608,1992-03,mid,3 ROOM,47000.0,22000.0,88000.0,40000.0,56000.0,684.7469967236985,335.7142857142857,1218.75,597.0149253731344,777.1263910969793
609,1992-03,mid,4 ROOM,85000.0,43000.0,175500.0,71250.0,98000.0,846.1538461538462,524.390243902439,1682.9268292682927,772.9648991784915,1020.186650436194
610,1992-03,mid,5 ROOM,142000.0,85000.0,207000.0,120000.0,169000.0,1142.857142857143,726.4957264957264,1710.7438016528927,982.9059829059829,1315.7894736842106
611,1992-03,mid,EXECUTIVE,192500.0,135000.0,275000.0,173500.0,227000.0,1319.0140845070423,900.0,1858.1081081081081,1163.3956796628029,1535.5876999712616
612,1992-03,very low,2 ROOM,19500.0,14000.0,25000.0,16950.0,20500.0,437.5,300.0,657.8947368421053,357.6086956521739,482.1428571428571
613,1992-03,very low,3 ROOM,46000.0,18000.0,140000.0,38000.0,56200.0,664.2156862745098,315.7894736842105,1133.3333333333333,556.1039484286866,746.2686567164179
614,1992-03,very low,4 ROOM,80000.0,35000.0,158000.0,64260.0,95000.0,857.1428571428571,421.68674698795184,1318.6813186813188,714.0,976.1904761904761
615,1992-03,very low,5 ROOM,138000.0,90000.0,258000.0,110000.0,150000.0,1060.6060606060605,743.801652892562,1856.1151079136691,865.2482269503546,1192.0
616,1992-03,very low,EXECUTIVE,198000.0,160000.0,273000.0,183000.0,225000.0,1356.164383561644,1066.6666666666667,1807.9470198675497,1224.5205479452054,1509.7402597402597
617,1992-04,high,2 ROOM,15000.0,15000.0,16000.0,15000.0,15500.0,326.0869565217391,326.0869565217391,340.4255319148936,326.0869565217391,333.2562442183164
618,1992-04,high,3 ROOM,47000.0,23000.0,91000.0,40000.0,55000.0,695.1219512195122,366.27906976744185,1231.3432835820895,606.060606060606,808.8235294117648
619,1992-04,high,4 ROOM,85000.0,52000.0,158000.0,70500.0,99000.0,865.3846153846154,619.047619047619,1524.2718446601941,772.1542454579162,1092.2587486744433
620,1992-04,high,5 ROOM,160000.0,70500.0,255000.0,132000.0,178000.0,1307.6923076923076,582.6446280991736,1983.4710743801652,1093.4505381099807,1449.9130812690134
621,1992-04,high,EXECUTIVE,209000.0,180000.0,295000.0,198750.0,218500.0,1412.162162162162,1232.876712328767,1953.6423841059602,1361.3013698630136,1439.6718146718147
622,1992-04,low,2 ROOM,19000.0,13500.0,40000.0,16000.0,29500.0,422.22222222222223,293.4782608695652,930.2325581395348,352.94117647058823,669.4444444444445
623,1992-04,low,3 ROOM,47000.0,17000.0,83000.0,40000.0,54000.0,671.6417910447761,286.88524590163934,1136.986301369863,587.0863970588235,742.5893635571055
624,1992-04,low,4 ROOM,85000.0,50000.0,165000.0,71000.0,108000.0,884.6153846153846,561.7977528089888,1692.3076923076924,771.7391304347826,1114.2857142857142
625,1992-04,low,5 ROOM,145500.0,90000.0,203000.0,109000.0,160375.0,1123.3572686627826,736.8421052631579,1677.685950413223,887.0241159734453,1287.155641340586
626,1992-04,low,EXECUTIVE,202500.0,145000.0,290000.0,178500.0,249750.0,1332.7269577269576,993.1506849315068,2013.888888888889,1202.681844491607,1710.6164383561643
627,1992-04,mid,1 ROOM,8000.0,8000.0,8000.0,8000.0,8000.0,258.06451612903226,258.06451612903226,258.06451612903226,258.06451612903226,258.06451612903226
628,1992-04,mid,2 ROOM,16000.0,14000.0,24000.0,15000.0,22500.0,387.5,304.3478260869565,631.578947368421,361.3467656415695,478.695652173913
629,1992-04,mid,3 ROOM,45750.0,20000.0,80000.0,38050.0,53000.0,662.331081081081,383.3333333333333,1097.2222222222222,559.5286059629332,744.8866777224987
630,1992-04,mid,4 ROOM,90000.0,45000.0,178000.0,75000.0,109500.0,926.473393095556,464.64646464646466,1711.5384615384614,769.2307692307693,1145.872420262664
631,1992-04,mid,5 ROOM,135000.0,86000.0,223000.0,109000.0,166000.0,1083.3333333333333,671.875,1842.9752066115702,872.0,1347.107438016529
632,1992-04,mid,EXECUTIVE,207500.0,170000.0,255000.0,190000.0,243000.0,1413.1294617017172,1193.3333333333333,1773.049645390071,1275.3424657534247,1610.6672932330828
633,1992-04,very low,2 ROOM,16000.0,14000.0,22200.0,14000.0,19000.0,378.3783783783784,304.3478260869565,493.3333333333333,347.82608695652175,487.1794871794872
634,1992-04,very low,3 ROOM,44900.0,23000.0,88500.0,40000.0,50000.0,642.2303082191781,380.28169014084506,1014.7058823529412,556.1039484286866,701.7950786607503
635,1992-04,very low,4 ROOM,85000.0,45900.0,126500.0,71910.0,94500.0,859.8130841121496,473.1958762886598,1375.0,762.6728110599079,977.3425499231951
636,1992-04,very low,5 ROOM,125000.0,75000.0,200100.0,100000.0,155000.0,1000.0,641.025641025641,1460.5839416058395,854.7008547008547,1203.3898305084747
637,1992-04,very low,EXECUTIVE,195500.0,160000.0,245000.0,177500.0,218500.0,1360.3785835580861,1059.6026490066224,1657.5342465753424,1193.202430618538,1468.150684931507
638,1992-05,high,1 ROOM,7300.0,7300.0,7300.0,7300.0,7300.0,251.72413793103448,251.72413793103448,251.72413793103448,251.72413793103448,251.72413793103448
639,1992-05,high,2 ROOM,29500.0,13500.0,42000.0,22000.0,31000.0,655.5555555555555,293.4782608695652,976.7441860465116,504.3927648578811,688.8888888888889
640,1992-05,high,3 ROOM,47000.0,26000.0,83000.0,40000.0,56550.0,701.4925373134329,371.6216216216216,1136.986301369863,615.3846153846154,817.2215108834828
641,1992-05,high,4 ROOM,87000.0,51000.0,183000.0,70000.0,109250.0,929.2462413652986,554.3478260869565,2010.989010989011,761.9047619047619,1145.6043956043957
642,1992-05,high,5 ROOM,158000.0,85000.0,233000.0,131500.0,183000.0,1278.1224152191894,639.0977443609023,1925.6198347107438,1063.887093298858,1502.1186440677966
643,1992-05,high,EXECUTIVE,209000.0,142000.0,300000.0,179750.0,233250.0,1389.7994768962512,946.6666666666666,2000.0,1222.444465012958,1570.6081081081081
644,1992-05,low,1 ROOM,10200.0,10200.0,10200.0,10200.0,10200.0,351.7241379310345,351.7241379310345,351.7241379310345,351.7241379310345,351.7241379310345
645,1992-05,low,2 ROOM,22000.0,18900.0,24000.0,20450.0,23000.0,521.7391304347826,450.0,536.5853658536586,485.8695652173913,529.1622481442206
646,1992-05,low,3 ROOM,45000.0,17000.0,89000.0,38000.0,50000.0,669.1542288557214,283.3333333333333,1072.289156626506,573.1951871657753,709.619709670824
647,1992-05,low,4 ROOM,90000.0,50000.0,165000.0,70750.0,114500.0,909.0909090909091,561.7977528089888,1614.4578313253012,766.6473195441115,1146.1894586894587
648,1992-05,low,5 ROOM,127000.0,90000.0,211000.0,109950.0,158000.0,1016.260162601626,731.7073170731708,1834.7826086956522,896.6942148760331,1246.8838910716704
649,1992-05,low,EXECUTIVE,190000.0,160000.0,246500.0,160000.0,215000.0,1319.4444444444443,1032.258064516129,1643.3333333333333,1081.081081081081,1423.841059602649
650,1992-05,mid,1 ROOM,7300.0,7300.0,7300.0,7300.0,7300.0,251.72413793103448,251.72413793103448,251.72413793103448,251.72413793103448,251.72413793103448
651,1992-05,mid,2 ROOM,20700.0,15300.0,34000.0,18500.0,30250.0,478.3669141039237,318.75,688.8888888888889,410.9730848861284,647.7987421383648
652,1992-05,mid,3 ROOM,47000.0,23400.0,102000.0,40000.0,57000.0,684.9502487562189,334.2857142857143,1416.6666666666667,568.2126696832579,764.3668559973271
653,1992-05,mid,4 ROOM,90000.0,54000.0,175000.0,71000.0,105000.0,898.876404494382,597.9381443298969,1682.6923076923076,769.2307692307693,1190.4761904761904
654,1992-05,mid,5 ROOM,148000.0,95000.0,205000.0,125000.0,171000.0,1174.2424242424242,785.1239669421487,1652.892561983471,1035.4609929078015,1409.8360655737704
655,1992-05,mid,EXECUTIVE,204000.0,170000.0,250000.0,178000.0,231000.0,1397.2602739726028,1148.6486486486488,1653.3333333333333,1182.4324324324325,1560.8108108108108
