,town,month,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
6565,PASIR RIS,1995-03,234000.0,175000.0,500000.0,189750.0,311500.0,2104.987492182614,1605.2631578947369,3311.2582781456954,1862.1967654986522,2522.6943236310917
6566,PASIR RIS,1995-04,240000.0,155000.0,470000.0,220000.0,335000.0,2285.714285714286,1420.7142857142858,3146.853146853147,2079.646017699115,2692.9133858267714
6567,PASIR RIS,1995-05,250000.0,145000.0,500000.0,228875.0,332250.0,2314.285714285714,1367.9245283018868,3378.3783783783783,2170.153813737885,2694.672131147541
6568,PASIR RIS,1995-06,250000.0,180000.0,570000.0,236750.0,331250.0,2345.6709956709956,1698.1132075471698,3904.109589041096,2227.8546266861413,2532.5168605943823
6569,PASIR RIS,1995-07,253500.0,185000.0,516000.0,235000.0,350000.0,2380.9523809523807,1820.388349514563,3521.1267605633802,2219.0476190476193,2859.504132231405
6570,PASIR RIS,1995-08,263500.0,195000.0,495000.0,245375.0,368500.0,2491.0714285714284,2161.904761904762,3342.4657534246576,2333.3333333333335,2931.788617886179
6571,PASIR RIS,1995-09,310000.0,220000.0,527000.0,253000.0,400000.0,2572.8155339805826,2131.5789473684213,3609.5890410958905,2379.1554357592095,2934.4262295081967
6572,PASIR RIS,1995-10,270000.0,238000.0,555000.0,256000.0,358000.0,2561.904761904762,2068.9655172413795,3700.0,2424.242424242424,2796.875
6573,PASIR RIS,1995-11,273000.0,220000.0,560000.0,257500.0,350000.0,2552.3809523809523,2075.4716981132074,3741.496598639456,2433.6283185840707,2845.528455284553
6574,PASIR RIS,1995-12,282000.0,198000.0,600000.0,265000.0,360000.0,2669.902912621359,2027.027027027027,4109.58904109589,2548.076923076923,2950.8196721311474
6575,PASIR RIS,1996-01,300000.0,204000.0,605000.0,280000.0,397000.0,2796.116504854369,2409.5238095238096,4087.837837837838,2666.6666666666665,3245.901639344262
6576,PASIR RIS,1996-02,310000.0,218000.0,600000.0,283000.0,462500.0,2942.8571428571427,2162.037037037037,4055.1724137931033,2682.5705039297272,3398.5245901639346
6577,PASIR RIS,1996-03,321400.0,210000.0,615000.0,292000.0,415000.0,3000.0,2380.5309734513276,4212.328767123287,2815.5339805825242,3363.987738238038
6578,PASIR RIS,1996-04,322500.0,223000.0,678000.0,305000.0,446250.0,3072.1153846153848,2017.5438596491229,4615.384615384615,2862.1967654986524,3511.71875
6579,PASIR RIS,1996-05,360000.0,265000.0,665000.0,336000.0,535000.0,3455.2845528455287,2685.185185185185,4650.40650406504,3179.322699953768,3710.4847207586936
6580,PASIR RIS,1996-06,370000.0,268000.0,715000.0,349000.0,475500.0,3396.2264150943397,2571.4285714285716,4931.0344827586205,3234.5132743362833,3869.8630136986303
6581,PASIR RIS,1996-07,372000.0,275000.0,622500.0,350000.0,442500.0,3495.9349593495936,2956.896551724138,4263.698630136986,3300.970873786408,3693.256631511665
6582,PASIR RIS,1996-08,385000.0,250000.0,715000.0,358500.0,478000.0,3599.1305697873004,2380.9523809523807,5035.211267605634,3373.5530246452577,3850.4901960784314
6583,PASIR RIS,1996-09,380000.0,310000.0,645000.0,367000.0,409500.0,3587.6909254267744,3108.108108108108,4448.275862068966,3434.260429835651,3844.139194139194
6584,PASIR RIS,1996-10,387500.0,285000.0,700000.0,363250.0,488750.0,3633.2943013270883,2660.5504587155965,4729.72972972973,3401.4389736477115,3852.314200398142
6585,PASIR RIS,1996-11,380000.0,260000.0,700000.0,355250.0,463000.0,3516.7124542124543,2831.858407079646,4761.9047619047615,3363.4700476514636,3784.8227896341464
6586,PASIR RIS,1996-12,380000.0,298000.0,635000.0,352000.0,487500.0,3547.6190476190477,2920.353982300885,4349.315068493151,3320.754716981132,3886.1788617886177
6587,PASIR RIS,1997-01,372500.0,302000.0,665000.0,349500.0,487000.0,3480.9523809523807,2877.3584905660377,4618.055555555556,3328.5714285714284,3900.273224043716
6588,PASIR RIS,1997-02,460000.0,335000.0,688000.0,360000.0,593750.0,3723.1404958677685,2790.6976744186045,4777.777777777777,3368.6986557132186,4058.435547327008
6589,PASIR RIS,1997-03,444500.0,300000.0,668000.0,356250.0,568750.0,3672.003073770492,3028.5714285714284,4606.896551724138,3387.5181422351234,4038.192290651307
6590,PASIR RIS,1997-04,448000.0,275000.0,680000.0,365000.0,582000.0,3658.5365853658536,2857.1428571428573,4666.666666666667,3393.939393939394,3986.394557823129
6591,PASIR RIS,1997-05,447500.0,270000.0,680000.0,362750.0,568750.0,3643.623432979749,2904.7619047619046,4689.6551724137935,3400.669642857143,3944.1056910569105
6592,PASIR RIS,1997-06,459000.0,273000.0,710000.0,365000.0,580000.0,3707.949696833595,3000.0,4896.551724137931,3368.373180873181,4024.9756097560976
6593,PASIR RIS,1997-07,456250.0,300000.0,690000.0,366250.0,577250.0,3699.1869918699185,2654.8672566371683,4689.6551724137935,3403.6104605776736,3989.72602739726
6594,PASIR RIS,1997-08,425000.0,273000.0,675000.0,350000.0,563000.0,3490.3846153846152,2870.3703703703704,4560.810810810811,3288.4615384615386,3895.104895104895
6595,PASIR RIS,1997-09,445000.0,263000.0,700000.0,350000.0,568500.0,3546.5512719643325,2961.904761904762,4827.586206896552,3305.995475113122,3896.395735524257
6596,PASIR RIS,1997-10,431500.0,262000.0,645000.0,351000.0,560000.0,3508.130081300813,2818.181818181818,4479.166666666667,3253.537735849057,3871.321386946387
6597,PASIR RIS,1997-11,425000.0,268000.0,615000.0,335000.0,540000.0,3426.573426573427,2916.6666666666665,4241.379310344828,3191.391941391941,3677.430032415651
6598,PASIR RIS,1997-12,433500.0,290000.0,654000.0,341250.0,537500.0,3390.3274306715666,2690.265486725664,4389.261744966443,3168.5014204545455,3617.3841233221474
6599,PASIR RIS,1998-01,418000.0,280000.0,630000.0,326000.0,515000.0,3317.3076923076924,2666.6666666666665,4262.5,3028.5714285714284,3537.4149659863947
6600,PASIR RIS,1998-02,411000.0,258000.0,670000.0,318500.0,495000.0,3214.285714285714,2457.1428571428573,4527.027027027027,3000.0,3444.4897959183672
6601,PASIR RIS,1998-03,399500.0,238000.0,700000.0,310500.0,464000.0,3057.6923076923076,2457.1428571428573,4827.586206896552,2905.6603773584907,3267.496392496392
6602,PASIR RIS,1998-04,395000.0,226000.0,585000.0,308500.0,480000.0,3034.246575342466,2548.076923076923,4062.5,2861.9065420560746,3265.3061224489797
6603,PASIR RIS,1998-05,385000.0,262000.0,637000.0,310000.0,468250.0,3023.8230289279636,2568.9655172413795,4304.054054054054,2816.978733240869,3203.767123287671
6604,PASIR RIS,1998-06,385000.0,241500.0,590000.0,309000.0,465500.0,3000.0,2411.214953271028,4041.095890410959,2807.6923076923076,3210.420786640299
6605,PASIR RIS,1998-07,380000.0,230000.0,665000.0,304700.0,465750.0,2984.250992063492,2448.2758620689656,4068.9655172413795,2806.5268065268065,3201.2295081967213
6606,PASIR RIS,1998-08,381180.0,226000.0,585000.0,305000.0,464300.0,2965.753424657534,2358.490566037736,3926.1744966442952,2764.2276422764226,3181.818181818182
6607,PASIR RIS,1998-09,370000.0,226000.0,620000.0,292000.0,453000.0,2926.829268292683,2154.471544715447,3993.0555555555557,2735.8490566037735,3153.2113182124413
6608,PASIR RIS,1998-10,367000.0,225000.0,633000.0,287000.0,425000.0,2902.439024390244,2342.5925925925926,4248.322147651007,2692.3076923076924,3087.0125908258915
6609,PASIR RIS,1998-11,363500.0,125000.0,600000.0,278250.0,430000.0,2851.9557466442952,2215.5172413793102,4137.931034482759,2620.7605344295994,3032.720245235239
6610,PASIR RIS,1998-12,353000.0,224000.0,590000.0,275000.0,403000.0,2798.4472797303806,2278.2608695652175,3753.4246575342468,2594.7931785195933,2984.43508514924
6611,PASIR RIS,1999-01,352500.0,238000.0,570000.0,270000.0,400000.0,2787.2479326853327,2264.957264957265,3774.8344370860927,2557.366975130133,2939.2592962814874
6612,PASIR RIS,1999-02,345000.0,216500.0,590000.0,270000.0,402000.0,2738.095238095238,2259.6153846153848,3666.6666666666665,2548.076923076923,2908.450704225352
6613,PASIR RIS,1999-03,346000.0,216000.0,545000.0,271500.0,400000.0,2713.1782945736436,2233.009708737864,3698.6301369863013,2546.765734265734,2899.0955342001134
6614,PASIR RIS,1999-04,351000.0,115000.0,540000.0,277000.0,422250.0,2750.0,2090.909090909091,3513.698630136986,2558.714415505754,2937.2537806582795
6615,PASIR RIS,1999-05,347000.0,244000.0,550000.0,280000.0,418000.0,2730.985237483954,2200.0,3618.0555555555557,2573.998178506375,2876.7123287671234
6616,PASIR RIS,1999-06,354500.0,229000.0,550000.0,278075.0,422000.0,2721.08843537415,2241.3793103448274,3595.890410958904,2555.9796437659033,2923.877551020408
6617,PASIR RIS,1999-07,370000.0,126000.0,555000.0,295000.0,433000.0,2808.219178082192,2172.4137931034484,3767.123287671233,2662.634408602151,3000.0
6618,PASIR RIS,1999-08,370000.0,240000.0,550000.0,300000.0,441500.0,2884.6153846153848,2242.9906542056074,3819.4444444444443,2718.6595128598196,3087.9885511251478
6619,PASIR RIS,1999-09,379750.0,230000.0,614000.0,308000.0,467250.0,2983.805402570155,2318.181818181818,4234.482758620689,2808.3202202989773,3243.2432432432433
6620,PASIR RIS,1999-10,381000.0,256000.0,611500.0,310000.0,451250.0,3000.0,2461.5384615384614,4217.241379310345,2820.705925052173,3219.7526891606144
6621,PASIR RIS,1999-11,380000.0,243000.0,630000.0,312000.0,452500.0,3039.3700787401576,2358.490566037736,4232.876712328767,2881.701631701632,3309.767821512788
6622,PASIR RIS,1999-12,390800.0,130000.0,623000.0,313000.0,465000.0,3090.909090909091,2314.285714285714,4267.123287671233,2875.905797101449,3267.3202614379084
6623,PASIR RIS,2000-01,383000.0,266000.0,575000.0,309500.0,427750.0,3055.336832895888,2522.5225225225226,3885.135135135135,2858.153638814016,3230.9523809523807
6624,PASIR RIS,2000-02,371000.0,268000.0,615000.0,305000.0,478000.0,3031.25,2544.6428571428573,4102.040816326531,2830.188679245283,3330.6451612903224
6625,PASIR RIS,2000-03,385000.0,267000.0,650000.0,307500.0,456000.0,3101.8518518518517,2546.296296296296,4125.874125874126,2857.5991680285247,3313.048811983471
6626,PASIR RIS,2000-04,376000.0,260000.0,543000.0,295000.0,408000.0,2984.251968503937,2547.169811320755,3741.2587412587413,2790.4571843251088,3227.0476190476193
6627,PASIR RIS,2000-05,363000.0,232000.0,600000.0,293500.0,404000.0,2943.92523364486,2491.509433962264,4109.58904109589,2758.134302526826,3184.123665969854
6628,PASIR RIS,2000-06,360000.0,232000.0,620000.0,287250.0,403850.0,2922.4411420938386,2485.714285714286,4246.575342465753,2719.8894282632145,3143.700787401575
6629,PASIR RIS,2000-07,365900.0,250000.0,650000.0,285000.0,406250.0,2903.6129032258063,2495.412844036697,4452.054794520548,2714.285714285714,3124.857742853272
6630,PASIR RIS,2000-08,355000.0,265000.0,598000.0,279750.0,386250.0,2849.4807692307695,2472.222222222222,4014.0845070422533,2641.509433962264,3077.4444969296173
6631,PASIR RIS,2000-09,363500.0,135000.0,590000.0,283600.0,402250.0,2896.4375,2443.5728155339807,4041.095890410959,2641.32625022898,3064.9606299212596
6632,PASIR RIS,2000-10,363800.0,226000.0,590000.0,288000.0,447000.0,2917.910447761194,2441.4414414414414,4013.605442176871,2692.135989010989,3135.1598173515986
6633,PASIR RIS,2000-11,363000.0,238000.0,560000.0,281750.0,450200.0,2876.577687509067,2361.1111111111113,3835.6164383561645,2692.3076923076924,3135.2991141851717
6634,PASIR RIS,2000-12,355500.0,218000.0,615000.0,275000.0,395500.0,2824.0817047327528,2076.190476190476,4072.8476821192053,2619.1022280471825,3026.8621575342468
6635,PASIR RIS,2001-01,357750.0,248000.0,655000.0,278000.0,454000.0,2835.291584645669,2339.622641509434,4241.379310344828,2616.917293233083,3164.626253910042
6636,PASIR RIS,2001-02,355000.0,227000.0,565000.0,282000.0,448000.0,2812.5,2307.6923076923076,3869.8630136986303,2605.769230769231,3056.451612903226
6637,PASIR RIS,2001-03,354750.0,248000.0,550000.0,281375.0,420500.0,2826.2762404580153,2339.622641509434,3819.4444444444443,2617.903656703957,3100.3125
6638,PASIR RIS,2001-04,346000.0,242000.0,518000.0,270000.0,369500.0,2752.0,2137.9310344827586,3622.377622377622,2545.4295658545525,2924.285714285714
6639,PASIR RIS,2001-05,352000.0,222500.0,565000.0,275500.0,432500.0,2793.6507936507937,2295.0819672131147,3869.8630136986303,2596.153846153846,2989.3062353692276
6640,PASIR RIS,2001-06,343000.0,205000.0,534000.0,263000.0,416500.0,2724.4094488188975,1952.3809523809523,3632.6530612244896,2500.0,2892.0174258440643
6641,PASIR RIS,2001-07,328500.0,228000.0,555000.0,257000.0,374250.0,2635.303887795276,2233.009708737864,3801.3698630136987,2425.448148768638,2863.974294354839
6642,PASIR RIS,2001-08,338000.0,219500.0,630000.0,268500.0,415000.0,2722.0689655172414,1974.5762711864406,3611.1111111111113,2505.7988575385148,2897.418918918919
6643,PASIR RIS,2001-09,341000.0,215000.0,555000.0,262500.0,431000.0,2703.125,2201.754385964912,3750.0,2461.2379807692305,2945.578231292517
6644,PASIR RIS,2001-10,336000.0,120000.0,540000.0,256000.0,395000.0,2672.1311475409834,1818.1818181818182,3724.137931034483,2430.0567933595457,2855.3633664644376
6645,PASIR RIS,2001-11,328000.0,107000.0,565000.0,255250.0,354375.0,2625.008130081301,1621.2121212121212,3791.9463087248323,2400.0,2810.9756097560976
6646,PASIR RIS,2001-12,312500.0,228000.0,523000.0,250000.0,362750.0,2546.164772727273,2166.6666666666665,3582.1917808219177,2367.289550072569,2804.5909281374397
6647,PASIR RIS,2002-01,330000.0,103800.0,522000.0,253000.0,399000.0,2604.8387096774195,1572.7272727272727,3575.3424657534247,2384.6153846153848,2829.4573643410854
6648,PASIR RIS,2002-02,320000.0,99000.0,528000.0,251000.0,415000.0,2581.967213114754,1500.0,3616.4383561643835,2386.7924528301887,2855.2631578947367
6649,PASIR RIS,2002-03,325000.0,98000.0,545000.0,245000.0,405000.0,2599.2626205331817,1484.8484848484848,3732.876712328767,2345.060080106809,2833.23040646755
6650,PASIR RIS,2002-04,320550.0,229000.0,539000.0,255000.0,355500.0,2574.803149606299,2177.570093457944,3641.891891891892,2383.53702372394,2757.5727773406766
6651,PASIR RIS,2002-05,318000.0,227000.0,555000.0,250000.0,394400.0,2544.0,2141.509433962264,3801.3698630136987,2337.8671562082777,2763.3357041251775
6652,PASIR RIS,2002-06,322000.0,120000.0,535000.0,258900.0,403500.0,2590.551181102362,1818.1818181818182,3664.3835616438355,2405.2942089737617,2793.367346938776
6653,PASIR RIS,2002-07,320000.0,221000.0,580000.0,251000.0,365500.0,2540.9836065573772,2049.1803278688526,4000.0,2360.127606038821,2743.2090077410276
6654,PASIR RIS,2002-08,320000.0,136000.0,525000.0,253500.0,408000.0,2598.4251968503936,2094.8275862068967,3547.945205479452,2387.387387387387,2813.793103448276
6655,PASIR RIS,2002-09,317500.0,227000.0,538000.0,250000.0,398750.0,2557.8411697247707,2158.490566037736,3610.738255033557,2353.739661992089,2811.8852459016393
6656,PASIR RIS,2002-10,306500.0,218000.0,475800.0,250047.0,337375.0,2505.9055118110236,2148.1481481481483,3214.864864864865,2367.5850607889442,2685.4075271299935
6657,PASIR RIS,2002-11,308000.0,220000.0,548000.0,252500.0,342250.0,2497.6190476190477,2113.2075471698113,3558.4415584415583,2365.3846153846152,2671.8158890290038
6658,PASIR RIS,2002-12,309500.0,108000.0,535000.0,248500.0,367250.0,2523.0458793542903,1636.3636363636363,3639.4557823129253,2366.2714712471993,2761.09022556391
6659,PASIR RIS,2003-01,318000.0,210000.0,472000.0,252500.0,348000.0,2539.0625,2072.072072072072,3300.6993006993007,2397.867693545606,2700.5577005577006
6660,PASIR RIS,2003-02,309000.0,221000.0,536000.0,246450.0,380750.0,2494.4444444444443,2125.0,3402.777777777778,2281.4369995785923,2694.3946497517927
6661,PASIR RIS,2003-03,310000.0,230000.0,508000.0,252000.0,390000.0,2471.698113207547,2149.532710280374,3432.4324324324325,2367.1875,2762.2950819672133
6662,PASIR RIS,2003-04,300000.0,152000.0,490000.0,248000.0,355000.0,2555.5555555555557,2141.509433962264,3379.310344827586,2362.2047244094488,2673.076923076923
6663,PASIR RIS,2003-05,286500.0,207000.0,512500.0,245500.0,330500.0,2459.8214285714284,2140.1869158878503,3534.4827586206898,2351.0109905593913,2599.9128919860627
6664,PASIR RIS,2003-06,308000.0,110000.0,435000.0,254000.0,352000.0,2500.0,1666.6666666666667,2983.471074380165,2388.364779874214,2682.8478964401293
6665,PASIR RIS,2003-07,300000.0,230000.0,476000.0,250000.0,347500.0,2480.314960629921,2194.4444444444443,3194.6308724832215,2345.1033464566926,2607.7235772357726
6666,PASIR RIS,2003-08,317500.0,128000.0,495000.0,250000.0,377500.0,2576.96875,1939.3939393939395,3390.4109589041095,2368.620476337767,2746.6267498735033
6667,PASIR RIS,2003-09,308000.0,210000.0,560000.0,254000.0,339000.0,2538.095238095238,1981.4814814814815,3724.137931034483,2405.806572068708,2669.805050952592
6668,PASIR RIS,2003-10,314000.0,115000.0,489000.0,261250.0,377000.0,2533.7837837837837,1742.4242424242425,3326.530612244898,2405.806572068708,2748.1096139632727
6669,PASIR RIS,2003-11,279880.0,135000.0,510000.0,248250.0,344500.0,2457.5471698113206,1925.9259259259259,3469.387755102041,2341.777912621359,2615.5427749820274
6670,PASIR RIS,2003-12,311000.0,230000.0,485000.0,270000.0,350000.0,2516.9853768278963,2162.162162162162,3333.3333333333335,2412.3664229471315,2638.1284221005476
6671,PASIR RIS,2004-01,281000.0,210000.0,460000.0,250000.0,330500.0,2475.8001561280253,2000.0,3150.6849315068494,2317.5462573591253,2621.758569299553
6672,PASIR RIS,2004-02,297500.0,115000.0,438000.0,250000.0,336050.0,2438.262195121951,1742.4242424242425,3045.4545454545455,2340.2822663913266,2601.4122596153848
6673,PASIR RIS,2004-03,300000.0,200000.0,470000.0,260000.0,369500.0,2451.923076923077,2048.076923076923,3309.8591549295775,2329.4573643410854,2628.247179218053
6674,PASIR RIS,2004-04,305000.0,227000.0,475000.0,258000.0,360000.0,2464.0,2142.8571428571427,3275.862068965517,2333.3333333333335,2638.095238095238
6675,PASIR RIS,2004-05,304000.0,215000.0,480000.0,258000.0,391250.0,2500.0,2047.6190476190477,3287.671232876712,2325.4496561453007,2706.8232662192395
6676,PASIR RIS,2004-06,275000.0,220000.0,535000.0,246888.0,340000.0,2401.6393442622953,2075.4716981132074,3263.8888888888887,2300.0,2644.230769230769
6677,PASIR RIS,2004-07,300000.0,213000.0,465000.0,251000.0,329444.0,2462.264150943396,2028.5714285714287,3163.265306122449,2290.951836319736,2579.0906938195594
6678,PASIR RIS,2004-08,270500.0,150000.0,468000.0,242250.0,329500.0,2398.066313139429,1886.7924528301887,3038.961038961039,2253.1948468543046,2539.967310223782
6679,PASIR RIS,2004-09,281500.0,190000.0,445000.0,242750.0,320000.0,2334.275265957447,2021.276595744681,3055.5555555555557,2242.7723676202068,2510.0
6680,PASIR RIS,2004-10,277500.0,148000.0,435000.0,239750.0,346250.0,2377.817266744096,1954.5454545454545,2965.5172413793102,2239.812271062271,2572.0625528317837
6681,PASIR RIS,2004-11,290500.0,150000.0,490000.0,245750.0,360000.0,2451.1305141069915,1628.5714285714287,3333.3333333333335,2263.406156901688,2721.824408468244
6682,PASIR RIS,2004-12,292000.0,205000.0,460000.0,254750.0,335500.0,2381.5139263252468,1952.3809523809523,3125.0,2264.5912347239782,2566.2585034013605
6683,PASIR RIS,2005-01,288000.0,160000.0,440000.0,255000.0,335000.0,2384.6153846153848,1952.3809523809523,3055.5555555555557,2236.0248447204967,2592.5925925925926
6684,PASIR RIS,2005-02,295000.0,152000.0,475000.0,253000.0,360000.0,2383.5616438356165,1769.9115044247787,3231.292517006803,2267.674180327869,2633.3079654997464
6685,PASIR RIS,2005-03,280000.0,150000.0,455000.0,241750.0,330000.0,2365.8545401966458,1851.851851851852,3159.722222222222,2213.958440887971,2571.4285714285716
6686,PASIR RIS,2005-04,268000.0,165000.0,430000.0,235000.0,310000.0,2304.6875,1858.4070796460178,2945.205479452055,2190.4761904761904,2460.3174603174602
6687,PASIR RIS,2005-05,283000.0,145200.0,495000.0,243000.0,312750.0,2336.179678530425,1920.0,3278.1456953642382,2202.6315789473683,2448.304941811435
6688,PASIR RIS,2005-06,279000.0,150000.0,420000.0,233250.0,312472.0,2305.631868131868,1952.3809523809523,2876.7123287671234,2177.930402930403,2427.197802197802
6689,PASIR RIS,2005-07,280000.0,203000.0,410000.0,239000.0,331500.0,2311.4754098360654,1885.7142857142858,2867.132867132867,2195.218219762272,2419.333853760083
6690,PASIR RIS,2005-08,275500.0,140000.0,453800.0,238000.0,315000.0,2282.567821649208,1941.7475728155339,3129.655172413793,2194.4801206164843,2407.3154584574645
6691,PASIR RIS,2005-09,275000.0,208500.0,405000.0,235000.0,319400.0,2266.6666666666665,1962.6168224299065,2816.9014084507044,2194.4028148823872,2387.762237762238
6692,PASIR RIS,2005-10,278000.0,189000.0,450000.0,240000.0,295000.0,2259.8425196850394,1759.2592592592594,2960.5263157894738,2160.377358490566,2354.8387096774195
6693,PASIR RIS,2005-11,280000.0,200000.0,500000.0,248500.0,310000.0,2288.4615384615386,1886.7924528301887,3000.0,2194.6220691916706,2419.2037470725995
6694,PASIR RIS,2005-12,282000.0,211000.0,430000.0,251000.0,320500.0,2269.230769230769,1944.954128440367,2986.1111111111113,2152.4854862119014,2374.066699850672
6695,PASIR RIS,2006-01,278000.0,185000.0,420000.0,236000.0,315000.0,2293.2330827067667,1796.116504854369,2916.6666666666665,2190.4761904761904,2383.5616438356165
6696,PASIR RIS,2006-02,280000.0,197000.0,428000.0,248000.0,310500.0,2301.8867924528304,1962.2641509433963,2951.7241379310344,2206.603773584906,2386.2066839314343
6697,PASIR RIS,2006-03,280000.0,135000.0,408000.0,248000.0,309000.0,2303.921568627451,1733.3333333333333,2853.146853146853,2186.7050272562083,2400.787401574803
6698,PASIR RIS,2006-04,278000.0,150000.0,448000.0,235000.0,330000.0,2286.8852459016393,1775.7009345794393,3027.027027027027,2187.4711049468333,2416.828165374677
6699,PASIR RIS,2006-05,268000.0,136000.0,428000.0,233000.0,300000.0,2254.3859649122805,1796.116504854369,2951.7241379310344,2172.1311475409834,2390.625
6700,PASIR RIS,2006-06,275000.0,200000.0,440000.0,241500.0,340000.0,2321.179659266908,1941.7475728155339,2972.972972972973,2191.8498168498168,2425.1844046364595
6701,PASIR RIS,2006-07,273750.0,216000.0,428000.0,240500.0,305000.0,2242.9993252361674,1972.2222222222222,2847.222222222222,2159.523809523809,2421.022067363531
6702,PASIR RIS,2006-08,283000.0,210000.0,418000.0,255000.0,311000.0,2298.3870967741937,2000.0,2843.5374149659865,2206.1403508771928,2406.25
6703,PASIR RIS,2006-09,275000.0,150000.0,415000.0,238375.0,311250.0,2288.0663856691253,1917.910447761194,2823.1292517006805,2179.5572916666665,2384.8878394332937
6704,PASIR RIS,2006-10,285000.0,195000.0,420000.0,254500.0,326000.0,2289.0625,1893.2038834951456,2896.551724137931,2200.0,2409.448818897638
6705,PASIR RIS,2006-11,272000.0,208500.0,420000.0,243500.0,313000.0,2307.6923076923076,1771.6535433070867,2837.837837837838,2187.5,2417.8082191780823
6706,PASIR RIS,2006-12,275000.0,210000.0,458000.0,239000.0,320000.0,2289.0625,1986.2068965517242,3136.986301369863,2166.6666666666665,2421.875
6707,PASIR RIS,2007-01,286000.0,149000.0,470000.0,241000.0,343000.0,2333.3333333333335,2000.0,3051.948051948052,2223.8805970149256,2503.875968992248
6708,PASIR RIS,2007-02,293000.0,205000.0,440000.0,250000.0,350000.0,2291.044776119403,1933.9622641509434,3034.4827586206898,2195.945945945946,2500.0
6709,PASIR RIS,2007-03,288500.0,189000.0,488000.0,253250.0,334500.0,2310.3087388801673,1834.9514563106795,3297.2972972972975,2223.809523809524,2456.0646900269544
6710,PASIR RIS,2007-04,288000.0,154000.0,470000.0,265000.0,338000.0,2334.2657342657344,2067.3076923076924,3219.178082191781,2222.222222222222,2439.0243902439024
6711,PASIR RIS,2007-05,290000.0,200000.0,490000.0,252750.0,338500.0,2337.39837398374,1923.076923076923,3379.310344827586,2242.0331302926757,2551.2523191094624
6712,PASIR RIS,2007-06,303750.0,223000.0,495000.0,268750.0,340000.0,2404.7532656023222,2027.2108843537414,3256.5789473684213,2268.181009957326,2596.1612210461726
6713,PASIR RIS,2007-07,330000.0,213000.0,495000.0,280000.0,380000.0,2452.054794520548,2067.9611650485435,3461.5384615384614,2302.013422818792,2653.3333333333335
6714,PASIR RIS,2007-08,295000.0,158000.0,485000.0,251500.0,343000.0,2378.640776699029,1983.050847457627,3391.6083916083917,2254.860072634053,2602.4912869497866
6715,PASIR RIS,2007-09,300000.0,148000.0,520000.0,270000.0,367000.0,2520.3252032520327,1923.076923076923,3615.3846153846152,2341.2698412698414,2755.9055118110236
6716,PASIR RIS,2007-10,314000.0,230000.0,550000.0,275000.0,378166.0,2570.0616131441375,1869.918699186992,3580.4195804195806,2372.1101819970486,2739.812271062271
6717,PASIR RIS,2007-11,315000.0,218000.0,505000.0,265000.0,420000.0,2603.1746031746034,2031.25,3554.6875,2463.4146341463415,2953.020134228188
6718,PASIR RIS,2007-12,308250.0,188000.0,533000.0,290250.0,405000.0,2767.1815889029003,2000.0,3727.2727272727275,2543.269230769231,2955.71375739645
6719,PASIR RIS,2008-01,345000.0,255000.0,553000.0,297500.0,425000.0,2798.076923076923,2240.0,3750.0,2582.9299152822095,3018.3625336927225
6720,PASIR RIS,2008-02,340000.0,168000.0,540000.0,289000.0,426500.0,2759.259259259259,2181.818181818182,3698.6301369863013,2521.504596032898,3006.9434670419896
6721,PASIR RIS,2008-03,334000.0,230000.0,612000.0,289722.0,374000.0,2714.2597968069667,2149.532710280374,4191.780821917808,2543.3191940615056,2877.6008827238334
6722,PASIR RIS,2008-04,325944.0,220000.0,655000.0,294125.0,383250.0,2858.1830790568656,2149.532710280374,4548.611111111111,2650.251677852349,3073.497997329773
6723,PASIR RIS,2008-05,370000.0,155000.0,550000.0,328000.0,424000.0,3014.1321547443663,2348.4848484848485,3846.153846153846,2845.639088114754,3180.55046711852
6724,PASIR RIS,2008-06,347500.0,270000.0,600000.0,318500.0,434050.0,2940.385387394621,2355.5555555555557,4081.6326530612246,2729.95136589404,3150.76647097195
6725,PASIR RIS,2008-07,370000.0,265000.0,580000.0,312000.0,435000.0,2985.759209344115,2476.6355140186915,3918.9189189189187,2843.1307164634145,3172.96113847838
6726,PASIR RIS,2008-08,356000.0,278000.0,565000.0,314750.0,423000.0,2993.150684931507,2362.2047244094488,3923.6111111111113,2777.777777777778,3240.119456093532
6727,PASIR RIS,2008-09,360000.0,265000.0,630000.0,325000.0,440000.0,3057.6923076923076,2481.4814814814813,4090.909090909091,2863.9455782312925,3285.714285714286
6728,PASIR RIS,2008-10,375400.0,290000.0,665000.0,330750.0,430500.0,3083.104395604396,2401.5748031496064,4375.0,2926.2485481997674,3238.439993658511
6729,PASIR RIS,2008-11,375400.0,182000.0,583888.0,340000.0,448750.0,3150.6960067491564,2539.6825396825398,3945.189189189189,2945.596393897365,3366.765498652291
6730,PASIR RIS,2008-12,400000.0,170000.0,605000.0,346000.0,452000.0,3122.8070175438597,2425.196850393701,4060.4026845637586,2859.6491228070176,3379.310344827586
6731,PASIR RIS,2009-01,336919.0,172000.0,542000.0,300500.0,389500.0,2944.940476190476,2302.6315789473683,3669.2913385826773,2697.5060337892196,3206.559444970041
