month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
1998-06,MULTI GENERATION,508000.0,463000.0,515000.0,495250.0,511250.0,3125.0,3085.3658536585367,3149.6598639455783,3103.658536585366,3142.597892815663
1998-07,MULTI GENERATION,475000.0,460000.0,553000.0,467500.0,514000.0,3166.6666666666665,2690.058479532164,3331.3253012048194,2928.3625730994154,3248.995983935743
1998-08,MULTI GENERATION,490000.0,378000.0,639000.0,434000.0,564500.0,2865.497076023392,2863.6363636363635,3872.7272727272725,2864.566719829878,3369.112174375332
1998-09,MULTI GENERATION,570000.0,460000.0,650000.0,525000.0,580000.0,3454.5454545454545,2690.058479532164,3846.153846153846,3201.2195121951218,3515.151515151515
1998-10,MULTI GENERATION,482500.0,455000.0,593888.0,458750.0,527222.0,3369.946624493427,3066.6666666666665,3599.3212121212123,3274.944812362031,3446.472094075079
1998-11,MULTI GENERATION,495000.0,480000.0,530000.0,487500.0,512500.0,2807.0175438596493,2765.36312849162,2960.893854748603,2786.190336175635,2883.955699304126
1998-12,MULTI GENERATION,449000.0,449000.0,449000.0,449000.0,449000.0,2973.5099337748343,2973.5099337748343,2973.5099337748343,2973.5099337748343,2973.5099337748343
1999-01,MULTI GENERATION,490000.0,460000.0,500000.0,475000.0,495000.0,2951.8072289156626,2822.0858895705524,3030.3030303030305,2886.9465592431075,2991.0551296093463
1999-02,MULTI GENERATION,556000.0,550000.0,562000.0,553000.0,559000.0,3369.69696969697,3333.3333333333335,3406.060606060606,3351.5151515151515,3387.878787878788
1999-03,MULTI GENERATION,404000.0,378000.0,430000.0,391000.0,417000.0,2742.7937915742796,2621.951219512195,2863.6363636363635,2682.3725055432374,2803.2150776053213
1999-04,MULTI GENERATION,442000.0,357000.0,487000.0,399500.0,464500.0,2704.5454545454545,2695.121951219512,2933.734939759036,2699.8337028824835,2819.1401971522455
1999-05,MULTI GENERATION,430000.0,363000.0,458000.0,396500.0,444000.0,2750.0,2621.951219512195,2792.682926829268,2685.9756097560976,2771.341463414634
1999-06,MULTI GENERATION,452000.0,410000.0,530000.0,430000.0,500000.0,2715.2317880794703,2621.951219512195,3212.121212121212,2643.2748538011697,3030.3030303030305
1999-07,MULTI GENERATION,470000.0,349000.0,560000.0,394750.0,537500.0,2990.9433652979264,2643.939393939394,3353.293413173653,2752.821583178726,3232.901666546425
1999-08,MULTI GENERATION,496500.0,490000.0,503000.0,493250.0,499750.0,2946.66384837596,2941.5204678362575,2951.8072289156626,2944.092158106109,2949.235538645811
1999-09,MULTI GENERATION,465000.0,460000.0,470000.0,462500.0,467500.0,2715.288186401417,2625.6983240223462,2804.878048780488,2670.4932552118817,2760.0831175909525
1999-11,MULTI GENERATION,462000.0,440000.0,484000.0,451000.0,473000.0,2791.164658634538,2666.6666666666665,2915.6626506024095,2728.9156626506024,2853.4136546184736
2000-01,MULTI GENERATION,466500.0,453000.0,480000.0,459750.0,473250.0,3056.407904611023,2530.72625698324,3582.089552238806,2793.5670807971314,3319.2487284249146
2000-02,MULTI GENERATION,485000.0,435000.0,530000.0,460000.0,507500.0,3233.3333333333335,2543.8596491228072,3955.223880597015,2888.5964912280706,3594.2786069651743
2000-04,MULTI GENERATION,450000.0,450000.0,450000.0,450000.0,450000.0,3358.208955223881,3358.208955223881,3358.208955223881,3358.208955223881,3358.208955223881
2000-05,MULTI GENERATION,530000.0,425000.0,635000.0,477500.0,582500.0,3429.953231292517,2891.156462585034,3968.75,3160.554846938776,3699.3516156462583
2000-06,MULTI GENERATION,505500.0,438000.0,570000.0,469500.0,540750.0,3180.2821040258596,2754.7169811320755,3540.0,2883.801196502531,3460.301204819277
2000-07,MULTI GENERATION,521000.0,470000.0,572000.0,495500.0,546500.0,3155.818395533353,2865.8536585365855,3445.7831325301204,3010.8360270349694,3300.8007640317364
2000-09,MULTI GENERATION,514500.0,489000.0,540000.0,501750.0,527250.0,2992.427811805883,2731.8435754189945,3253.012048192771,2862.1356936124384,3122.719929999327
2000-10,MULTI GENERATION,522500.0,522500.0,522500.0,522500.0,522500.0,3147.590361445783,3147.590361445783,3147.590361445783,3147.590361445783,3147.590361445783
2000-11,MULTI GENERATION,508000.0,377500.0,610000.0,442750.0,559000.0,3455.78231292517,2859.848484848485,3696.969696969697,3157.8153988868276,3576.3760049474336
2001-01,MULTI GENERATION,435000.0,390000.0,523000.0,420000.0,460750.0,2815.617044363758,2582.781456953642,3150.602409638554,2624.222971600374,3032.548561593312
2001-02,MULTI GENERATION,474000.0,450000.0,498000.0,462000.0,486000.0,2756.983240223464,2513.9664804469276,3000.0,2635.4748603351954,2878.491620111732
2001-03,MULTI GENERATION,470000.0,425000.0,498800.0,443750.0,492200.0,2966.30993860959,2760.7361963190183,3333.3333333333335,2858.5513960185303,3114.430894308943
2001-04,MULTI GENERATION,435000.0,430000.0,440000.0,432500.0,437500.0,2660.6688612898397,2621.951219512195,2699.3865030674847,2641.3100404010174,2680.0276821786624
2001-05,MULTI GENERATION,530000.0,530000.0,530000.0,530000.0,530000.0,3192.7710843373493,3192.7710843373493,3192.7710843373493,3192.7710843373493,3192.7710843373493
2001-06,MULTI GENERATION,478000.0,430000.0,505000.0,454000.0,491500.0,2879.5180722891564,2621.951219512195,3042.1686746987953,2750.734645900676,2960.843373493976
