month,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
2003-03,4 ROOM,222000.0,128000.0,388000.0,200000.0,248000.0,2226.4150943396226,1326.530612244898,3926.829268292683,2025.6494358436107,2480.3846153846152
2003-04,4 ROOM,225000.0,130000.0,436000.0,203000.0,247500.0,2266.510903426791,1428.5714285714287,4207.317073170731,2078.24100513992,2500.0
2003-05,4 ROOM,227000.0,130000.0,425000.0,205000.0,250000.0,2280.0,1340.2061855670104,4047.6190476190477,2079.207920792079,2520.484949832776
2003-06,4 ROOM,227000.0,140000.0,405000.0,204000.0,250000.0,2299.4565217391305,1479.591836734694,3911.764705882353,2095.2380952380954,2550.0
2003-07,4 ROOM,230000.0,138000.0,405000.0,206725.0,250000.0,2336.448598130841,1438.7755102040817,3932.0388349514565,2129.6782178217823,2528.987556561086
2003-08,4 ROOM,226000.0,116000.0,410000.0,203000.0,249000.0,2291.8574830555044,1333.3333333333333,4268.292682926829,2096.3872292755786,2523.809523809524
2003-09,4 ROOM,230000.0,130000.0,475000.0,208500.0,250000.0,2330.097087378641,1450.5494505494505,4797.979797979798,2135.9223300970875,2527.4725274725274
2003-10,4 ROOM,233000.0,120000.0,423000.0,210000.0,256000.0,2365.3846153846152,1363.6363636363637,4059.4059405940593,2149.532710280374,2568.3229813664598
2003-11,4 ROOM,235000.0,125500.0,440000.0,211250.0,255000.0,2374.6287128712875,1426.1363636363637,4230.7692307692305,2162.611198325484,2596.1052836052836
2003-12,4 ROOM,233000.0,136000.0,470000.0,210000.0,256000.0,2376.237623762376,1490.3846153846155,4152.380952380952,2164.4917582417584,2596.153846153846
2004-01,4 ROOM,231650.0,135000.0,435000.0,208000.0,255000.0,2354.3993617506267,1551.7241379310344,3848.4848484848485,2154.020979020979,2572.46879334258
2004-02,4 ROOM,235000.0,138000.0,480000.0,212000.0,255000.0,2380.9523809523807,1421.5686274509803,4444.444444444444,2176.470588235294,2590.0
2004-03,4 ROOM,236888.0,142000.0,413000.0,212000.0,259000.0,2407.766990291262,1568.8073394495414,4390.243902439024,2201.5841584158416,2664.0
2004-04,4 ROOM,236850.0,130000.0,423000.0,213000.0,260000.0,2416.198501872659,1477.2727272727273,4277.108433734939,2214.861751152074,2658.995164835165
2004-05,4 ROOM,237000.0,127000.0,430000.0,214500.0,260000.0,2417.5824175824177,1294.642857142857,5058.823529411765,2202.3809523809523,2654.8672566371683
2004-06,4 ROOM,238000.0,146800.0,423000.0,213000.0,260000.0,2406.5934065934066,1650.485436893204,4512.195121951219,2202.3809523809523,2653.061224489796
2004-07,4 ROOM,240000.0,135000.0,415000.0,213000.0,260000.0,2428.5714285714284,1567.3076923076924,4200.0,2209.8809523809523,2677.7073732718895
