town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
PASIR RIS,1994-03,very low,5 ROOM,248000.0,230000.0,310000.0,235000.0,268000.0,2032.7868852459017,1885.2459016393443,2348.4848484848485,1926.2295081967213,2196.72131147541
PASIR RIS,1994-03,very low,EXECUTIVE,360000.0,340000.0,370000.0,350000.0,365000.0,2448.9795918367345,2328.7671232876714,2570.4225352112676,2397.2602739726026,2450.3311258278145
PASIR RIS,1994-04,high,4 ROOM,170000.0,163000.0,191000.0,170000.0,185000.0,1634.6153846153845,1504.424778761062,1836.5384615384614,1567.3076923076924,1796.116504854369
PASIR RIS,1994-04,high,5 ROOM,305000.0,305000.0,305000.0,305000.0,305000.0,2382.8125,2382.8125,2382.8125,2382.8125,2382.8125
PASIR RIS,1994-04,high,EXECUTIVE,390000.0,377000.0,422000.0,383500.0,406000.0,2671.2328767123286,2582.1917808219177,2890.4109589041095,2626.712328767123,2780.821917808219
PASIR RIS,1994-04,low,4 ROOM,195000.0,147500.0,228000.0,164375.0,222000.0,1877.4849745723532,1404.7619047619048,2213.5922330097087,1565.4761904761904,2155.339805825243
PASIR RIS,1994-04,low,5 ROOM,265000.0,220000.0,330000.0,242500.0,297500.0,2172.1311475409834,1803.27868852459,2578.125,1987.7049180327867,2375.128073770492
PASIR RIS,1994-04,mid,4 ROOM,200000.0,200000.0,200000.0,200000.0,200000.0,1769.9115044247787,1769.9115044247787,1769.9115044247787,1769.9115044247787,1769.9115044247787
PASIR RIS,1994-04,mid,5 ROOM,290000.0,290000.0,290000.0,290000.0,290000.0,2377.0491803278687,2377.0491803278687,2377.0491803278687,2377.0491803278687,2377.0491803278687
PASIR RIS,1994-04,mid,EXECUTIVE,354000.0,340000.0,355000.0,347000.0,354500.0,2424.6575342465753,2328.7671232876714,2431.5068493150684,2376.7123287671234,2428.0821917808216
PASIR RIS,1994-04,very low,4 ROOM,170000.0,150000.0,215000.0,160000.0,192500.0,1785.7142857142858,1619.047619047619,1936.936936936937,1702.3809523809523,1861.3256113256114
PASIR RIS,1994-04,very low,5 ROOM,282000.0,280000.0,310000.0,281000.0,296000.0,2203.125,2121.212121212121,2540.9836065573772,2162.1685606060605,2372.0543032786886
PASIR RIS,1994-04,very low,EXECUTIVE,362500.0,340000.0,385000.0,351250.0,373750.0,2430.5837277439714,2344.8275862068967,2516.3398692810456,2387.705656975434,2473.4617985125083
