town,month,storey_range,flat_type,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
BUKIT PANJANG,1992-12,very low,4 ROOM,67000.0,60000.0,140000.0,62000.0,125000.0,797.6190476190476,714.2857142857143,1359.2233009708739,738.0952380952381,1168.2242990654206
BUKIT PANJANG,1993-01,high,5 ROOM,130000.0,130000.0,130000.0,130000.0,130000.0,1074.3801652892562,1074.3801652892562,1074.3801652892562,1074.3801652892562,1074.3801652892562
BUKIT PANJANG,1993-01,high,EXECUTIVE,245000.0,245000.0,245000.0,245000.0,245000.0,1622.5165562913908,1622.5165562913908,1622.5165562913908,1622.5165562913908,1622.5165562913908
BUKIT PANJANG,1993-01,low,4 ROOM,91500.0,91000.0,92000.0,91250.0,91750.0,884.1019417475728,875.0,893.2038834951456,879.5509708737864,888.6529126213593
BUKIT PANJANG,1993-01,low,EXECUTIVE,231000.0,216000.0,246000.0,223500.0,238500.0,1582.1917808219177,1479.4520547945206,1684.9315068493152,1530.8219178082193,1633.5616438356165
BUKIT PANJANG,1993-01,mid,3 ROOM,53000.0,50000.0,57000.0,51500.0,55000.0,726.027397260274,684.931506849315,780.8219178082192,705.4794520547946,753.4246575342465
BUKIT PANJANG,1993-01,mid,4 ROOM,92000.0,80000.0,92000.0,86000.0,92000.0,893.2038834951456,776.6990291262136,893.2038834951456,834.9514563106796,893.2038834951456
BUKIT PANJANG,1993-01,very low,3 ROOM,50000.0,50000.0,50000.0,50000.0,50000.0,684.931506849315,684.931506849315,684.931506849315,684.931506849315,684.931506849315
BUKIT PANJANG,1993-01,very low,4 ROOM,127000.0,127000.0,127000.0,127000.0,127000.0,1233.009708737864,1233.009708737864,1233.009708737864,1233.009708737864,1233.009708737864
BUKIT PANJANG,1993-02,high,4 ROOM,70000.0,70000.0,70000.0,70000.0,70000.0,833.3333333333334,833.3333333333334,833.3333333333334,833.3333333333334,833.3333333333334
BUKIT PANJANG,1993-02,high,5 ROOM,108000.0,108000.0,108000.0,108000.0,108000.0,892.5619834710744,892.5619834710744,892.5619834710744,892.5619834710744,892.5619834710744
BUKIT PANJANG,1993-02,low,3 ROOM,60000.0,50000.0,79000.0,55000.0,69500.0,821.917808219178,781.25,1082.1917808219177,801.583904109589,952.0547945205478
BUKIT PANJANG,1993-02,low,4 ROOM,78250.0,64000.0,92500.0,71125.0,85375.0,825.4997144488864,752.9411764705883,898.0582524271845,789.2204454597373,861.7789834380354
BUKIT PANJANG,1993-02,low,5 ROOM,115000.0,115000.0,115000.0,115000.0,115000.0,898.4375,898.4375,898.4375,898.4375,898.4375
BUKIT PANJANG,1993-02,mid,3 ROOM,64000.0,60000.0,68000.0,62000.0,66000.0,876.7123287671233,821.917808219178,931.5068493150685,849.3150684931506,904.1095890410959
BUKIT PANJANG,1993-02,mid,4 ROOM,92000.0,92000.0,92000.0,92000.0,92000.0,893.2038834951456,893.2038834951456,893.2038834951456,893.2038834951456,893.2038834951456
BUKIT PANJANG,1993-02,very low,4 ROOM,104500.0,92000.0,117000.0,98250.0,110750.0,1014.5631067961165,893.2038834951456,1135.9223300970873,953.8834951456311,1075.2427184466019
BUKIT PANJANG,1993-03,high,4 ROOM,100000.0,100000.0,100000.0,100000.0,100000.0,961.5384615384615,961.5384615384615,961.5384615384615,961.5384615384615,961.5384615384615
BUKIT PANJANG,1993-03,high,5 ROOM,187000.0,187000.0,187000.0,187000.0,187000.0,1532.7868852459017,1532.7868852459017,1532.7868852459017,1532.7868852459017,1532.7868852459017
BUKIT PANJANG,1993-03,high,EXECUTIVE,200000.0,200000.0,200000.0,200000.0,200000.0,1369.86301369863,1369.86301369863,1369.86301369863,1369.86301369863,1369.86301369863
BUKIT PANJANG,1993-03,low,3 ROOM,54800.0,50000.0,59600.0,52400.0,57200.0,750.6849315068494,684.931506849315,816.4383561643835,717.8082191780821,783.5616438356165
BUKIT PANJANG,1993-03,low,4 ROOM,66500.0,50000.0,93000.0,61250.0,74250.0,791.6666666666667,595.2380952380952,902.9126213592233,729.1666666666667,832.871012482663
BUKIT PANJANG,1993-03,low,EXECUTIVE,159600.0,159600.0,159600.0,159600.0,159600.0,1093.150684931507,1093.150684931507,1093.150684931507,1093.150684931507,1093.150684931507
BUKIT PANJANG,1993-03,mid,3 ROOM,43000.0,43000.0,43000.0,43000.0,43000.0,589.0410958904109,589.0410958904109,589.0410958904109,589.0410958904109,589.0410958904109
BUKIT PANJANG,1993-03,mid,4 ROOM,93500.0,92000.0,95000.0,92750.0,94250.0,907.7669902912621,893.2038834951456,922.3300970873786,900.4854368932039,915.0485436893204
BUKIT PANJANG,1993-03,very low,EXECUTIVE,226500.0,195000.0,258000.0,210750.0,242250.0,1568.2471264367816,1344.8275862068965,1791.6666666666667,1456.537356321839,1679.9568965517242
BUKIT PANJANG,1993-04,high,4 ROOM,68000.0,62000.0,91000.0,65000.0,79500.0,809.5238095238095,738.0952380952381,875.0,773.8095238095239,842.2619047619048
BUKIT PANJANG,1993-04,high,5 ROOM,110000.0,110000.0,110000.0,110000.0,110000.0,901.639344262295,901.639344262295,901.639344262295,901.639344262295,901.639344262295
