town,month,flat_type,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
CENTRAL AREA,1990-07,2 ROOM,04 TO 06,22350.0,18700.0,26000.0,20525.0,24175.0,588.1578947368421,492.10526315789474,684.2105263157895,540.1315789473684,636.1842105263158
CENTRAL AREA,1990-07,2 ROOM,07 TO 09,27750.0,19000.0,36500.0,23375.0,32125.0,581.5527065527066,487.1794871794872,675.925925925926,534.3660968660969,628.7393162393163
CENTRAL AREA,1990-07,2 ROOM,10 TO 12,25000.0,25000.0,25000.0,25000.0,25000.0,581.3953488372093,581.3953488372093,581.3953488372093,581.3953488372093,581.3953488372093
CENTRAL AREA,1990-07,2 ROOM,13 TO 15,28000.0,28000.0,28000.0,28000.0,28000.0,651.1627906976744,651.1627906976744,651.1627906976744,651.1627906976744,651.1627906976744
CENTRAL AREA,1990-07,3 ROOM,01 TO 03,80000.0,80000.0,80000.0,80000.0,80000.0,1095.890410958904,1095.890410958904,1095.890410958904,1095.890410958904,1095.890410958904
CENTRAL AREA,1990-07,3 ROOM,04 TO 06,65000.0,50700.0,74900.0,57675.0,71225.0,926.8292682926829,667.1052631578947,1117.910447761194,807.020218228498,1029.4776119402986
CENTRAL AREA,1990-07,3 ROOM,07 TO 09,42000.0,42000.0,42000.0,42000.0,42000.0,636.3636363636364,636.3636363636364,636.3636363636364,636.3636363636364,636.3636363636364
CENTRAL AREA,1990-07,3 ROOM,10 TO 12,51000.0,51000.0,51000.0,51000.0,51000.0,850.0,850.0,850.0,850.0,850.0
CENTRAL AREA,1990-07,3 ROOM,13 TO 15,82450.0,74900.0,90000.0,78675.0,86225.0,1107.735711685475,1097.560975609756,1117.910447761194,1102.6483436476155,1112.8230797233346
CENTRAL AREA,1990-07,3 ROOM,16 TO 18,65000.0,55000.0,74700.0,60500.0,71750.0,1016.6666666666666,895.5223880597015,1074.6268656716418,951.176321780926,1059.3067226890757
CENTRAL AREA,1990-07,4 ROOM,10 TO 12,96000.0,66000.0,126000.0,81000.0,111000.0,970.8387942332897,785.7142857142857,1155.9633027522937,878.2765399737876,1063.4010484927917
CENTRAL AREA,1990-07,4 ROOM,13 TO 15,128500.0,100000.0,157000.0,114250.0,142750.0,1316.9633047681828,1219.5121951219512,1414.4144144144145,1268.237749945067,1365.6888595912988
CENTRAL AREA,1990-07,4 ROOM,22 TO 24,100000.0,100000.0,100000.0,100000.0,100000.0,1219.5121951219512,1219.5121951219512,1219.5121951219512,1219.5121951219512,1219.5121951219512
CENTRAL AREA,1990-08,2 ROOM,04 TO 06,28000.0,28000.0,28000.0,28000.0,28000.0,528.3018867924528,528.3018867924528,528.3018867924528,528.3018867924528,528.3018867924528
CENTRAL AREA,1990-08,2 ROOM,07 TO 09,28000.0,28000.0,28000.0,28000.0,28000.0,538.4615384615385,538.4615384615385,538.4615384615385,538.4615384615385,538.4615384615385
CENTRAL AREA,1990-08,3 ROOM,04 TO 06,55000.0,55000.0,55000.0,55000.0,55000.0,932.2033898305085,932.2033898305085,932.2033898305085,932.2033898305085,932.2033898305085
CENTRAL AREA,1990-08,3 ROOM,07 TO 09,69000.0,69000.0,69000.0,69000.0,69000.0,1014.7058823529412,1014.7058823529412,1014.7058823529412,1014.7058823529412,1014.7058823529412
CENTRAL AREA,1990-08,3 ROOM,10 TO 12,65000.0,65000.0,65000.0,65000.0,65000.0,1000.0,1000.0,1000.0,1000.0,1000.0
CENTRAL AREA,1990-08,3 ROOM,13 TO 15,57790.0,55580.0,60000.0,56685.0,58895.0,868.5720720720722,810.8108108108108,926.3333333333334,839.6914414414415,897.4527027027027
CENTRAL AREA,1990-08,4 ROOM,04 TO 06,100000.0,100000.0,100000.0,100000.0,100000.0,1204.8192771084337,1204.8192771084337,1204.8192771084337,1204.8192771084337,1204.8192771084337
CENTRAL AREA,1990-08,4 ROOM,07 TO 09,88000.0,88000.0,88000.0,88000.0,88000.0,1073.1707317073171,1073.1707317073171,1073.1707317073171,1073.1707317073171,1073.1707317073171
CENTRAL AREA,1990-08,4 ROOM,13 TO 15,120000.0,120000.0,120000.0,120000.0,120000.0,1445.7831325301204,1445.7831325301204,1445.7831325301204,1445.7831325301204,1445.7831325301204
CENTRAL AREA,1990-08,4 ROOM,22 TO 24,135000.0,135000.0,135000.0,135000.0,135000.0,1626.5060240963855,1626.5060240963855,1626.5060240963855,1626.5060240963855,1626.5060240963855
CENTRAL AREA,1990-09,2 ROOM,01 TO 03,26300.0,26300.0,26300.0,26300.0,26300.0,692.1052631578947,692.1052631578947,692.1052631578947,692.1052631578947,692.1052631578947
CENTRAL AREA,1990-09,2 ROOM,04 TO 06,26000.0,22000.0,27000.0,24000.0,26500.0,627.9069767441861,578.9473684210526,666.6666666666666,603.4271725826193,647.2868217054263
CENTRAL AREA,1990-09,2 ROOM,10 TO 12,41900.0,41900.0,41900.0,41900.0,41900.0,790.566037735849,790.566037735849,790.566037735849,790.566037735849,790.566037735849
CENTRAL AREA,1990-09,3 ROOM,04 TO 06,48000.0,45000.0,50600.0,46500.0,49300.0,800.0,692.3076923076923,843.3333333333334,746.1538461538462,821.6666666666667
CENTRAL AREA,1990-09,3 ROOM,07 TO 09,65250.0,60000.0,74000.0,60750.0,70625.0,1018.6567164179105,924.2424242424242,1104.4776119402984,981.060606060606,1054.1044776119404
CENTRAL AREA,1990-09,3 ROOM,13 TO 15,60000.0,60000.0,60000.0,60000.0,60000.0,1016.9491525423729,1016.9491525423729,1016.9491525423729,1016.9491525423729,1016.9491525423729
CENTRAL AREA,1990-09,3 ROOM,16 TO 18,42000.0,42000.0,42000.0,42000.0,42000.0,711.8644067796611,711.8644067796611,711.8644067796611,711.8644067796611,711.8644067796611
CENTRAL AREA,1990-09,3 ROOM,22 TO 24,47000.0,47000.0,47000.0,47000.0,47000.0,796.6101694915254,796.6101694915254,796.6101694915254,796.6101694915254,796.6101694915254
CENTRAL AREA,1990-10,2 ROOM,01 TO 03,18700.0,18700.0,18700.0,18700.0,18700.0,467.5,467.5,467.5,467.5,467.5
CENTRAL AREA,1990-10,2 ROOM,04 TO 06,19000.0,19000.0,19000.0,19000.0,19000.0,500.0,500.0,500.0,500.0,500.0
CENTRAL AREA,1990-10,2 ROOM,07 TO 09,30000.0,30000.0,30000.0,30000.0,30000.0,476.1904761904762,476.1904761904762,476.1904761904762,476.1904761904762,476.1904761904762
CENTRAL AREA,1990-10,2 ROOM,13 TO 15,30000.0,30000.0,30000.0,30000.0,30000.0,566.0377358490566,566.0377358490566,566.0377358490566,566.0377358490566,566.0377358490566
CENTRAL AREA,1990-10,3 ROOM,04 TO 06,79000.0,79000.0,79000.0,79000.0,79000.0,963.4146341463414,963.4146341463414,963.4146341463414,963.4146341463414,963.4146341463414
CENTRAL AREA,1990-10,3 ROOM,10 TO 12,72500.0,72500.0,72500.0,72500.0,72500.0,1208.3333333333333,1208.3333333333333,1208.3333333333333,1208.3333333333333,1208.3333333333333
CENTRAL AREA,1990-10,3 ROOM,13 TO 15,57500.0,55000.0,60000.0,56250.0,58750.0,894.6731234866828,857.1428571428571,932.2033898305085,875.9079903147699,913.4382566585957
CENTRAL AREA,1990-10,3 ROOM,16 TO 18,78450.0,74900.0,82000.0,76675.0,80225.0,1170.8955223880598,1117.910447761194,1223.8805970149253,1144.402985074627,1197.3880597014925
CENTRAL AREA,1990-11,2 ROOM,01 TO 03,22350.0,18700.0,26000.0,20525.0,24175.0,571.0526315789474,492.10526315789474,650.0,531.578947368421,610.5263157894736
CENTRAL AREA,1990-11,2 ROOM,07 TO 09,32950.0,24000.0,41900.0,28475.0,37425.0,711.072492552135,631.578947368421,790.566037735849,671.3257199602781,750.819265143992
CENTRAL AREA,1990-11,3 ROOM,04 TO 06,24000.0,24000.0,24000.0,24000.0,24000.0,413.7931034482759,413.7931034482759,413.7931034482759,413.7931034482759,413.7931034482759
CENTRAL AREA,1990-11,3 ROOM,07 TO 09,68900.0,50000.0,87800.0,59450.0,78350.0,1078.952694156337,847.457627118644,1310.44776119403,963.2051606374905,1194.7002276751834
CENTRAL AREA,1990-11,3 ROOM,10 TO 12,56000.0,45000.0,66100.0,50500.0,61050.0,881.3333333333334,692.3076923076923,933.3333333333334,786.8205128205128,907.3333333333334
CENTRAL AREA,1990-11,3 ROOM,13 TO 15,65000.0,45000.0,68000.0,55000.0,66500.0,955.8823529411765,750.0,1152.542372881356,852.9411764705883,1054.2123629112662
CENTRAL AREA,1990-11,3 ROOM,22 TO 24,68000.0,68000.0,68000.0,68000.0,68000.0,1152.542372881356,1152.542372881356,1152.542372881356,1152.542372881356,1152.542372881356
CENTRAL AREA,1990-11,4 ROOM,10 TO 12,111750.0,101500.0,122000.0,106625.0,116875.0,1225.9248029108549,1194.1176470588234,1257.7319587628865,1210.0212249848391,1241.8283808368708
CENTRAL AREA,1990-11,4 ROOM,13 TO 15,140000.0,140000.0,140000.0,140000.0,140000.0,1686.7469879518073,1686.7469879518073,1686.7469879518073,1686.7469879518073,1686.7469879518073
CENTRAL AREA,1990-11,4 ROOM,22 TO 24,100000.0,100000.0,100000.0,100000.0,100000.0,1204.8192771084337,1204.8192771084337,1204.8192771084337,1204.8192771084337,1204.8192771084337
CENTRAL AREA,1990-12,2 ROOM,01 TO 03,19000.0,19000.0,19000.0,19000.0,19000.0,500.0,500.0,500.0,500.0,500.0
CENTRAL AREA,1990-12,2 ROOM,07 TO 09,24000.0,24000.0,24000.0,24000.0,24000.0,631.578947368421,631.578947368421,631.578947368421,631.578947368421,631.578947368421
CENTRAL AREA,1990-12,2 ROOM,16 TO 18,41900.0,41900.0,41900.0,41900.0,41900.0,775.925925925926,775.925925925926,775.925925925926,775.925925925926,775.925925925926
CENTRAL AREA,1990-12,3 ROOM,04 TO 06,56000.0,28000.0,74500.0,42000.0,65250.0,949.1525423728814,430.7692307692308,1111.9402985074628,689.9608865710561,1030.5464204401721
CENTRAL AREA,1990-12,3 ROOM,07 TO 09,59600.0,44200.0,75000.0,51900.0,67300.0,875.0900900900901,736.6666666666666,1013.5135135135135,805.8783783783783,944.3018018018018
CENTRAL AREA,1990-12,3 ROOM,10 TO 12,63000.0,63000.0,63000.0,63000.0,63000.0,969.2307692307693,969.2307692307693,969.2307692307693,969.2307692307693,969.2307692307693
CENTRAL AREA,1990-12,3 ROOM,13 TO 15,51600.0,51600.0,51600.0,51600.0,51600.0,793.8461538461538,793.8461538461538,793.8461538461538,793.8461538461538,793.8461538461538
CENTRAL AREA,1990-12,3 ROOM,16 TO 18,74400.0,73800.0,75000.0,74100.0,74700.0,1127.3938002296213,1119.402985074627,1135.3846153846155,1123.3983926521241,1131.3892078071183
CENTRAL AREA,1990-12,3 ROOM,19 TO 21,64000.0,64000.0,64000.0,64000.0,64000.0,914.2857142857143,914.2857142857143,914.2857142857143,914.2857142857143,914.2857142857143
CENTRAL AREA,1990-12,4 ROOM,04 TO 06,157640.0,157640.0,157640.0,157640.0,157640.0,1420.1801801801803,1420.1801801801803,1420.1801801801803,1420.1801801801803,1420.1801801801803
CENTRAL AREA,1990-12,4 ROOM,16 TO 18,183000.0,183000.0,183000.0,183000.0,183000.0,2204.8192771084337,2204.8192771084337,2204.8192771084337,2204.8192771084337,2204.8192771084337
CENTRAL AREA,1990-12,4 ROOM,22 TO 24,135000.0,110000.0,160000.0,122500.0,147500.0,1454.7298103304306,1325.301204819277,1584.1584158415842,1390.015507574854,1519.4441130860073
CENTRAL AREA,1991-01,2 ROOM,04 TO 06,39000.0,39000.0,39000.0,39000.0,39000.0,722.2222222222222,722.2222222222222,722.2222222222222,722.2222222222222,722.2222222222222
CENTRAL AREA,1991-01,2 ROOM,07 TO 09,36000.0,30000.0,42000.0,33000.0,39000.0,684.687953555878,576.9230769230769,792.4528301886793,630.8055152394775,738.5703918722787
CENTRAL AREA,1991-01,2 ROOM,13 TO 15,20000.0,20000.0,20000.0,20000.0,20000.0,444.44444444444446,444.44444444444446,444.44444444444446,444.44444444444446,444.44444444444446
CENTRAL AREA,1991-01,3 ROOM,04 TO 06,65000.0,65000.0,65000.0,65000.0,65000.0,970.1492537313433,970.1492537313433,970.1492537313433,970.1492537313433,970.1492537313433
CENTRAL AREA,1991-01,3 ROOM,07 TO 09,61000.0,55000.0,67000.0,58000.0,64000.0,990.8735332464146,846.1538461538462,1135.593220338983,918.5136897001304,1063.233376792699
CENTRAL AREA,1991-01,3 ROOM,10 TO 12,40000.0,40000.0,40000.0,40000.0,40000.0,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143,714.2857142857143
CENTRAL AREA,1991-01,4 ROOM,01 TO 03,100000.0,100000.0,100000.0,100000.0,100000.0,1176.4705882352941,1176.4705882352941,1176.4705882352941,1176.4705882352941,1176.4705882352941
CENTRAL AREA,1991-01,4 ROOM,04 TO 06,140000.0,140000.0,140000.0,140000.0,140000.0,1296.2962962962963,1296.2962962962963,1296.2962962962963,1296.2962962962963,1296.2962962962963
CENTRAL AREA,1991-01,4 ROOM,22 TO 24,85000.0,85000.0,85000.0,85000.0,85000.0,934.065934065934,934.065934065934,934.065934065934,934.065934065934,934.065934065934
CENTRAL AREA,1991-01,4 ROOM,25 TO 27,148000.0,148000.0,148000.0,148000.0,148000.0,1783.132530120482,1783.132530120482,1783.132530120482,1783.132530120482,1783.132530120482
CENTRAL AREA,1991-02,2 ROOM,01 TO 03,26000.0,26000.0,26000.0,26000.0,26000.0,684.2105263157895,684.2105263157895,684.2105263157895,684.2105263157895,684.2105263157895
CENTRAL AREA,1991-02,2 ROOM,04 TO 06,23000.0,23000.0,23000.0,23000.0,23000.0,589.7435897435897,589.7435897435897,589.7435897435897,589.7435897435897,589.7435897435897
CENTRAL AREA,1991-02,2 ROOM,10 TO 12,19000.0,19000.0,19000.0,19000.0,19000.0,463.4146341463415,463.4146341463415,463.4146341463415,463.4146341463415,463.4146341463415
CENTRAL AREA,1991-02,3 ROOM,01 TO 03,95000.0,95000.0,95000.0,95000.0,95000.0,1283.7837837837837,1283.7837837837837,1283.7837837837837,1283.7837837837837,1283.7837837837837
