town,month,flat_type,storey_range,resale_price_median,resale_price_min,resale_price_max,resale_price_quantile_25,resale_price_quantile_75,price_per_sqm_median,price_per_sqm_min,price_per_sqm_max,price_per_sqm_quantile_25,price_per_sqm_quantile_75
JURONG EAST,1997-01,3 ROOM,13 TO 15,220000.0,205000.0,235000.0,212500.0,227500.0,2783.944658944659,2770.2702702702704,2797.6190476190477,2777.107464607465,2790.7818532818533
JURONG EAST,1997-01,4 ROOM,01 TO 03,285000.0,225000.0,310000.0,253750.0,301625.0,2944.4662480376765,2556.818181818182,3368.131868131868,2617.62360446571,3047.183794466403
JURONG EAST,1997-01,4 ROOM,04 TO 06,279000.0,258000.0,320000.0,273500.0,301500.0,2980.769230769231,2659.7938144329896,3047.6190476190477,2722.2112145829205,3010.3092783505153
JURONG EAST,1997-01,4 ROOM,07 TO 09,309000.0,278000.0,340000.0,289250.0,328750.0,3244.5054945054944,2926.315789473684,3316.326530612245,3146.414112203586,3281.004709576138
JURONG EAST,1997-01,4 ROOM,10 TO 12,333000.0,333000.0,333000.0,333000.0,333000.0,3201.923076923077,3201.923076923077,3201.923076923077,3201.923076923077,3201.923076923077
JURONG EAST,1997-01,5 ROOM,04 TO 06,421500.0,356000.0,457000.0,384500.0,452500.0,3316.753601589667,2717.557251908397,3446.969696969697,3251.4712063892393,3381.691919191919
JURONG EAST,1997-01,5 ROOM,07 TO 09,400000.0,360000.0,440000.0,380000.0,420000.0,3208.576998050682,3157.8947368421054,3259.259259259259,3183.235867446394,3233.9181286549706
JURONG EAST,1997-01,5 ROOM,10 TO 12,410000.0,348000.0,452000.0,387000.0,428000.0,3264.626218851571,3007.5187969924814,3471.0743801652893,3139.203642910092,3377.383979656707
JURONG EAST,1997-01,5 ROOM,16 TO 18,432000.0,432000.0,432000.0,432000.0,432000.0,3692.3076923076924,3692.3076923076924,3692.3076923076924,3692.3076923076924,3692.3076923076924
JURONG EAST,1997-01,5 ROOM,19 TO 21,453000.0,448000.0,468000.0,450500.0,460500.0,3775.0,3733.3333333333335,3900.0,3754.166666666667,3837.5
JURONG EAST,1997-01,5 ROOM,22 TO 24,458500.0,412000.0,505000.0,435250.0,481750.0,3864.8504273504273,3521.3675213675215,4208.333333333333,3693.1089743589746,4036.59188034188
JURONG EAST,1997-01,EXECUTIVE,01 TO 03,500500.0,490000.0,511000.0,495250.0,505750.0,3456.3520396020754,3288.5906040268455,3624.113475177305,3372.4713218144607,3540.23275738969
JURONG EAST,1997-01,EXECUTIVE,04 TO 06,542000.0,466000.0,545000.0,504000.0,543500.0,3637.5838926174497,3127.51677852349,3657.718120805369,3382.5503355704695,3647.6510067114095
JURONG EAST,1997-01,EXECUTIVE,07 TO 09,555000.0,540000.0,570000.0,547500.0,562500.0,3827.084126379901,3802.8169014084506,3851.3513513513512,3814.950513894176,3839.217738865626
JURONG EAST,1997-02,3 ROOM,01 TO 03,190000.0,166000.0,200000.0,178750.0,197750.0,2682.4324324324325,2305.5555555555557,2731.3432835820895,2573.0105105105104,2709.862847922549
